Plot Title: DL1
#,"Date Time, GMT-05:00","Pressure, in Hg (LGR S/N: 20098500, SEN S/N: 10751992)","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","MRT, °C (LGR S/N: 20098500, SEN S/N: 20496099, LBL: MRT schwarz)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Gust Speed, mph (LGR S/N: 20178500, SEN S/N: 23706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
177,01/08/19 08:00:00 AM,29.02551667,-1.017037037,84.28333333,27.71666667,-1.372962963,1.496666667,4.606666667,183.7333333,-3.351851852,0
178,01/08/19 09:00:00 AM,29.05898333,0.193981481,72.76666667,87.9,1.502592593,2.12,7.593333333,117.0833333,-4.111111111,0.2
179,01/08/19 10:00:00 AM,29.0767,0.484351852,59.98333333,167.6833333,2.095833333,3.37,8.84,126.25,-6.407407407,1
180,01/08/19 11:00:00 AM,29.0959,-0.69962963,61.83333333,65.63333333,0.304351852,6.353333333,16.06833333,21.11666667,-7.138888889,0.5
181,01/08/19 12:00:00 PM,29.12493333,-1.071944444,57.63333333,102.2833333,-0.010648148,3.861666667,12.20833333,111.2333333,-8.37962963,0.8
182,01/08/19 01:00:00 PM,29.16333333,-1.399444444,55.83333333,120.6333333,-0.621481481,3.986666667,12.70666667,115.9333333,-9.092592593,0.8
183,01/08/19 02:00:00 PM,29.21008333,-1.537314815,54.65,166.05,1.871481481,3.491666667,11.08333333,113.7833333,-9.5,0.8
184,01/08/19 03:00:00 PM,29.27111667,-2.279537037,59.56666667,64.38333333,-1.024351852,4.855,12.08,89.86666667,-9.111111111,0.8
185,01/08/19 04:00:00 PM,29.33508333,-3.639074074,74.43333333,13.35,-3.66537037,4.363333333,12.70333333,44.8,-7.564814815,0.8
186,01/08/19 05:00:00 PM,29.38726667,-3.981944444,66.51666667,0.6,-4.101759259,4.358333333,12.69833333,88.7,-9.314814815,1
187,01/08/19 06:00:00 PM,29.43991667,-4.814259259,69.13333333,0.6,-5.064907407,3.246666667,8.593333333,147.6,-9.611111111,0.2
188,01/08/19 07:00:00 PM,29.48913333,-5.243888889,68.58333333,0.6,-5.496666667,3.736666667,12.32333333,94.56666667,-10.11111111,0
189,01/08/19 08:00:00 PM,29.52755,-5.449166667,69.26666667,0.6,-5.630740741,3.37,10.08333333,128.6,-10.17592593,0.8
190,01/08/19 09:00:00 PM,29.56245,-6.060185185,74.91666667,0.6,-6.011851852,3.986666667,13.325,100.9166667,-9.851851852,1
191,01/08/19 10:00:00 PM,29.59151667,-6.272777778,73.48333333,0.6,-6.494351852,5.231666667,14.695,31.43333333,-10.27777778,1
192,01/08/19 11:00:00 PM,29.62695,-6.536574074,63.91666667,0.6,-6.919259259,3.736666667,11.95666667,102.0833333,-12.25,1
193,01/09/19 12:00:00 AM,29.66186667,-6.51537037,64.9,0.6,-6.732685185,3.116666667,8.593333333,140.3166667,-12.01851852,1
194,01/09/19 01:00:00 AM,29.69045,-6.695740741,68.48333333,0.6,-6.785925926,3.736666667,12.20333333,66.4,-11.52777778,1
195,01/09/19 02:00:00 AM,29.73028333,-7.77462963,82.73333333,0.6,-7.540648148,6.35,14.31666667,16.43333333,-10.25,1
196,01/09/19 03:00:00 AM,29.75735,-8.181481481,90.56666667,0.6,-8.154074074,6.346666667,13.07333333,14.55,-9.462962963,1
197,01/09/19 04:00:00 AM,29.77265,-8.419166667,85.18333333,0.6,-8.4025,5.476666667,9.84,9.616666667,-10.48148148,1
198,01/09/19 05:00:00 AM,29.79871667,-8.55212963,79.83333333,0.6,-8.579722222,4.105,7.59,10.55,-11.37962963,1
199,01/09/19 06:00:00 AM,29.82925,-8.58,76.56666667,0.6,-8.624814815,3.736666667,7.593333333,8.416666667,-11.99074074,1
200,01/09/19 07:00:00 AM,29.8543,-8.808425926,75.41666667,2.283333333,-9.151388889,2.74,4.73,64.28333333,-12.34259259,1
201,01/09/19 08:00:00 AM,29.87353333,-8.542592593,74.43333333,54.56666667,-7.216018519,1.746666667,4.108333333,292.85,-12.30555556,1
202,01/09/19 09:00:00 AM,29.89516667,-7.26962963,70.41666667,144.3833333,-3.448055556,1.5,4.725,234.4,-11.75,1
203,01/09/19 10:00:00 AM,29.89173333,-6.530092593,68.85,168.1333333,-3.361944444,2.496666667,6.72,202.25,-11.32407407,1
204,01/09/19 11:00:00 AM,29.86516667,-5.83962963,65.66666667,149.15,-3.634537037,3.615,8.093333333,176.4666667,-11.25,1
205,01/09/19 12:00:00 PM,29.82875,-4.628055556,62.1,161.6666667,-2.93212963,5.35,11.33333333,176.9166667,-10.78703704,1
206,01/09/19 01:00:00 PM,29.78838333,-3.976481481,58.3,133.35,-2.51212963,6.723333333,13.32333333,174.1,-10.97222222,1
207,01/09/19 02:00:00 PM,29.76031667,-3.657314815,55.71666667,96.26666667,-2.849166667,8.216666667,14.32166667,174.8,-11.22222222,1
208,01/09/19 03:00:00 PM,29.74163333,-3.439537037,56.36666667,46.66666667,-3.325555556,8.213333333,15.68666667,177.6333333,-10.85185185,1
209,01/09/19 04:00:00 PM,29.72638333,-3.069444444,53.43333333,9.783333333,-3.207407407,8.713333333,14.44,173.1666667,-11.18518519,1
210,01/09/19 05:00:00 PM,29.71946667,-3.005740741,53.85,0.6,-3.1875,9.216666667,15.68666667,175.0666667,-11.03703704,1
211,01/09/19 06:00:00 PM,29.69633333,-3.005925926,53.45,0.6,-3.1925,9.716666667,16.93666667,174.8166667,-11.14814815,1
212,01/09/19 07:00:00 PM,29.67618333,-2.824814815,52.4,0.6,-3.025555556,9.463333333,16.43666667,175.2833333,-11.21296296,1
213,01/09/19 08:00:00 PM,29.6619,-2.368055556,50.83333333,0.6,-2.625277778,7.72,14.32,173.8833333,-11.16666667,1
214,01/09/19 09:00:00 PM,29.64465,-2.048888889,49.05,0.6,-2.256574074,10.59,19.055,175.5333333,-11.28703704,1
215,01/09/19 10:00:00 PM,29.61661667,-2.107037037,50.53333333,0.6,-2.305,12.45666667,18.05333333,174.8333333,-11.01851852,1
216,01/09/19 11:00:00 PM,29.59641667,-1.660740741,52.46666667,0.6,-1.890462963,11.21333333,18.30166667,174.6,-10.11111111,1
217,01/10/19 12:00:00 AM,29.58068333,-1.298981481,53.76666667,0.6,-1.484351852,10.46666667,18.68,176.7,-9.472222222,1
218,01/10/19 01:00:00 AM,29.55211667,-0.736944444,55.13333333,0.6,-0.963148148,11.70666667,19.92,175.0666667,-8.611111111,1
219,01/10/19 02:00:00 AM,29.55653333,-0.483611111,56.35,0.6,-0.671296296,10.46,18.305,175.7666667,-8.074074074,1
220,01/10/19 03:00:00 AM,29.53445,-0.297222222,57.55,0.6,-0.451018519,12.69833333,20.54333333,175.05,-7.62962963,1
221,01/10/19 04:00:00 AM,29.52703333,0.037314815,58.13333333,0.6,-0.111203704,7.1,13.45,173.4166667,-7.222222222,1
222,01/10/19 05:00:00 AM,29.54966667,0.300740741,59.11666667,0.6,0.102314815,6.723333333,12.58,172.25,-6.731481481,1
223,01/10/19 06:00:00 AM,29.5423,0.296296296,64.51666667,0.6,-0.028055556,8.466666667,15.685,171.05,-5.62037037,1
224,01/10/19 07:00:00 AM,29.53345,0.701111111,65.28333333,0.6,0.457314815,8.713333333,14.81666667,175.3,-5.074074074,1
225,01/10/19 08:00:00 AM,29.54818333,0.998055556,68.33333333,6.866666667,0.295740741,8.093333333,13.19833333,176.7,-4.166666667,1
226,01/10/19 09:00:00 AM,29.55213333,1.889722222,65.93333333,29.56666667,1.551666667,9.093333333,15.18833333,174.6,-3.796296296,1
227,01/10/19 10:00:00 AM,29.54916667,2.145925926,71.36666667,31.46666667,1.543148148,7.973333333,14.69333333,170.35,-2.5,1
228,01/10/19 11:00:00 AM,29.52556667,2.99462963,71.63333333,60.41666667,2.414166667,7.97,14.81833333,169.8833333,-1.62962963,1
229,01/10/19 12:00:00 PM,29.49553333,4.019444444,69.18333333,56.46666667,3.87962963,10.83666667,17.30666667,175.0666667,-1.12962963,1
230,01/10/19 01:00:00 PM,29.47291667,4.7425,72.76666667,44.78333333,4.638425926,7.596666667,12.07833333,172.7,0.287037037,1
231,01/10/19 02:00:00 PM,29.465,5.85537037,70.96666667,25.6,5.726296296,7.72,13.07666667,170.8333333,0.981481481,1
232,01/10/19 03:00:00 PM,29.47685,5.479537037,80.11666667,11.65,4.506111111,7.47,12.70166667,164.4666667,2.305555556,1
233,01/10/19 04:00:00 PM,29.48076667,6.076574074,81.81666667,3.75,5.268981481,6.226666667,11.085,167.7333333,3.203703704,1
234,01/10/19 05:00:00 PM,29.48915,6.208055556,84.11666667,0.6,5.282037037,5.97,10.45833333,164.2333333,3.740740741,1
235,01/10/19 06:00:00 PM,29.48816667,6.34,84.53333333,0.6,5.83,7.47,12.21166667,169.85,3.944444444,1
236,01/10/19 07:00:00 PM,29.4916,6.530185185,85.13333333,0.6,6.259351852,7.72,11.955,170.8166667,4.240740741,1
237,01/10/19 08:00:00 PM,29.48963333,6.542962963,84.1,0.6,6.310277778,5.723333333,9.963333333,164.4666667,4.074074074,1
238,01/10/19 09:00:00 PM,29.47341667,6.813148148,83.2,0.6,6.534722222,6.226666667,10.59,171.7666667,4.175925926,1
239,01/10/19 10:00:00 PM,29.4591,6.740925926,83.5,0.6,6.534444444,3.611666667,6.723333333,180.2,4.138888889,1
240,01/10/19 11:00:00 PM,29.45073333,7.606666667,82.3,0.6,7.182685185,5.351666667,8.463333333,174.35,4.787037037,1
241,01/11/19 12:00:00 AM,29.43105,8.111296296,81.5,0.6,7.748611111,6.35,9.716666667,172.7166667,5.12962963,1
242,01/11/19 01:00:00 AM,29.39858333,7.899166667,82.78333333,0.6,7.719814815,4.23,7.096666667,165.4166667,5.166666667,1
243,01/11/19 02:00:00 AM,29.38233333,8.605462963,83.16666667,0.6,8.236111111,4.851666667,9.463333333,169.8833333,5.916666667,1
244,01/11/19 03:00:00 AM,29.34643333,9.035277778,83.21666667,0.6,8.696574074,3.985,8.093333333,172.2333333,6.351851852,1
245,01/11/19 04:00:00 AM,29.3208,9.808333333,83.56666667,0.6,9.364814815,6.223333333,12.95166667,179.9833333,7.166666667,1
246,01/11/19 05:00:00 AM,29.29128333,10.47138889,83.66666667,0.6,10.1325,8.963333333,16.19,184.65,7.814814815,0.8
247,01/11/19 06:00:00 AM,29.27555,10.88657407,84,0.6,10.55296296,9.586666667,15.56333333,186.05,8.296296296,0.8
248,01/11/19 07:00:00 AM,29.24896667,11.69407407,83.56666667,0.816666667,11.35351852,10.46333333,17.93,185.6,9,1
249,01/11/19 08:00:00 AM,29.22683333,12.45675926,82.76666667,14.8,12.24740741,10.58666667,17.43333333,174.8166667,9.592592593,1
250,01/11/19 09:00:00 AM,29.19483333,13.52537037,80.98333333,48.33333333,13.35666667,11.705,19.675,178.5666667,10.35185185,0.8
251,01/11/19 10:00:00 AM,29.1707,14.54083333,78.4,65.83333333,14.57277778,11.33333333,21.03833333,180.2,10.86111111,0.8
252,01/11/19 11:00:00 AM,29.1579,15.81935185,75.1,98.75,16.11333333,10.33666667,20.29333333,180.9,11.44444444,1
253,01/11/19 12:00:00 PM,29.1141,16.44314815,73.78333333,114.9833333,16.67722222,10.33666667,18.67833333,180.6666667,11.76851852,1
254,01/11/19 01:00:00 PM,29.07523333,16.63361111,73.33333333,100.2166667,17.14935185,10.21666667,18.055,179.2666667,11.81481481,1
255,01/11/19 02:00:00 PM,29.0447,16.31203704,75.08333333,46.45,16.41148148,10.83333333,20.41666667,183.9666667,11.88888889,0.8
256,01/11/19 03:00:00 PM,29.0462,16.24444444,76.4,18.95,16.16518519,11.58166667,18.80333333,173.8833333,12.10185185,0.5
257,01/11/19 04:00:00 PM,29.03241667,16.16537037,77.36666667,2.066666667,15.99416667,9.463333333,17.17833333,174.8166667,12.21296296,0.5
258,01/11/19 05:00:00 PM,29.00485,16.34777778,77.98333333,0.6,16.10157407,9.086666667,16.55666667,175.5333333,12.51851852,0.2
259,01/11/19 06:00:00 PM,28.98861667,16.64555556,78.23333333,0.6,16.43935185,9.086666667,17.56,177.8666667,12.86111111,0
260,01/11/19 07:00:00 PM,28.98271667,17.09787037,77.58333333,0.6,16.82805556,8.213333333,16.56,176.4666667,13.17592593,0
261,01/11/19 08:00:00 PM,28.96988333,17.49046296,77.23333333,0.6,17.21685185,8.343333333,15.93833333,175.2666667,13.5,0
262,01/11/19 09:00:00 PM,28.96448333,17.71240741,77.06666667,0.6,17.47861111,7.47,14.44166667,173.65,13.67592593,0
263,01/11/19 10:00:00 PM,28.95758333,18.01759259,76.76666667,0.6,17.83148148,7.343333333,13.45166667,176,13.88888889,0
264,01/11/19 11:00:00 PM,28.93348333,18.05333333,77.35,0.6,17.89490741,6.723333333,11.95333333,177.4,14.07407407,0
265,01/12/19 12:00:00 AM,28.91428333,16.77611111,84.73333333,0.6,16.51796296,4.48,9.466666667,190.7833333,14.18518519,0.5
266,01/12/19 01:00:00 AM,28.85423333,16.20907407,90.15,0.6,15.52898148,6.72,11.83,173.1833333,14.60185185,1
267,01/12/19 02:00:00 AM,28.81143333,16.40324074,90.28333333,0.6,15.97824074,7.6,14.44666667,175.5166667,14.83333333,0.5
268,01/12/19 03:00:00 AM,28.82175,16.84398148,85.65,0.6,16.28833333,7.593333333,14.81666667,187.7333333,14.44444444,1
269,01/12/19 04:00:00 AM,28.82225,17.17712963,80.83333333,0.6,16.85194444,7.593333333,15.18833333,185.8333333,13.86111111,1
270,01/12/19 05:00:00 AM,28.81536667,17.29222222,71.01666667,0.6,16.84009259,5.855,14.81333333,200.8333333,12,1
271,01/12/19 06:00:00 AM,28.85425,16.87944444,56.8,0.6,16.57416667,4.108333333,14.31666667,162.8333333,8.25,1
272,01/12/19 07:00:00 AM,28.92315,15.57490741,56.83333333,1.016666667,15.5162037,4.475,14.56666667,54.41666667,7.018518519,1
273,01/12/19 08:00:00 AM,29.04666667,12.00314815,65.11666667,13.1,12.35564815,4.11,12.45333333,87.98333333,5.666666667,1
274,01/12/19 09:00:00 AM,29.17465,9.137314815,60.33333333,57.9,9.62287037,3.74,11.20166667,113.1,1.842592593,1
275,01/12/19 10:00:00 AM,29.23371667,8.671203704,55.13333333,180.2166667,10.64074074,4.605,12.33166667,112.1833333,0.157407407,1
276,01/12/19 11:00:00 AM,29.31245,7.451851852,57.08333333,82.93333333,8.53037037,3.365,11.085,83.53333333,-0.472222222,0.8
277,01/12/19 12:00:00 PM,29.33903333,6.693981481,58.93333333,131.6666667,8.441111111,4.611666667,11.70833333,84.21666667,-0.787037037,0.8
278,01/12/19 01:00:00 PM,29.37938333,4.236666667,64.41666667,92.3,5.142962963,8.59,17.93,19.23333333,-1.87962963,0.8
279,01/12/19 02:00:00 PM,29.4296,3.651944444,66.05,145.6333333,5.337962963,7.226666667,16.81666667,18.53333333,-2.101851852,1
280,01/12/19 03:00:00 PM,29.4906,2.680277778,70.61666667,24.36666667,3.640740741,5.101666667,12.32833333,16.9,-2.12037037,1
281,01/12/19 04:00:00 PM,29.529,1.601481481,76.33333333,7.7,1.533148148,5.346666667,11.58333333,16.21666667,-2.111111111,1
282,01/12/19 05:00:00 PM,29.56098333,0.815555556,79.7,0.6,0.448240741,4.475,8.84,11.48333333,-2.296296296,1
283,01/12/19 06:00:00 PM,29.57136667,0.664444444,80.41666667,0.6,0.535648148,4.233333333,8.966666667,8.916666667,-2.305555556,1
284,01/12/19 07:00:00 PM,29.58363333,0.254537037,80.13333333,0.6,0.296203704,4.601666667,9.34,14.1,-2.768518519,1
285,01/12/19 08:00:00 PM,29.58215,-0.236388889,80.61666667,0.6,-0.241203704,3.858333333,7.593333333,13.36666667,-3.166666667,1
286,01/12/19 09:00:00 PM,29.57428333,-0.455740741,81.16666667,0.6,-0.50712963,3.115,7.223333333,9.85,-3.259259259,1
287,01/12/19 10:00:00 PM,29.59543333,-0.666481481,81.6,0.6,-0.6525,2.62,5.226666667,9.85,-3.425925926,1
288,01/12/19 11:00:00 PM,29.6102,-0.657222222,81.46666667,0.6,-0.676018519,1.623333333,4.235,67.58333333,-3.416666667,0
289,01/13/19 12:00:00 AM,29.59986667,-0.502314815,81.6,0.6,-0.549074074,2.37,4.98,207.2,-3.25,0.2
290,01/13/19 01:00:00 AM,29.58166667,-0.203888889,80.63333333,0.6,-0.320648148,2.366666667,5.476666667,182.0833333,-3.148148148,0
291,01/13/19 02:00:00 AM,29.56493333,0.092962963,80.4,0.6,-0.02287037,2.62,5.1,182.0833333,-2.861111111,0
292,01/13/19 03:00:00 AM,29.54328333,0.153333333,80.93333333,0.6,0.051388889,4.603333333,8.84,178.5666667,-2.740740741,1
293,01/13/19 04:00:00 AM,29.50391667,-0.069259259,81.48333333,0.6,-0.231944444,6.973333333,12.94666667,175.5333333,-2.842592593,0.2
294,01/13/19 05:00:00 AM,29.48423333,-0.18962963,81.91666667,0.6,-0.451018519,6.846666667,11.955,175.05,-2.888888889,0
295,01/13/19 06:00:00 AM,29.48275,-0.018240741,81.56666667,0.6,-0.338981481,6.6,10.84,176.9333333,-2.777777778,0
296,01/13/19 07:00:00 AM,29.48028333,0.171851852,80.86666667,2.9,-0.129351852,5.723333333,9.59,178.1,-2.722222222,0
297,01/13/19 08:00:00 AM,29.48275,1.035277778,79.9,27.28333333,0.834074074,4.361666667,8.096666667,174.8,-2.055555556,0
298,01/13/19 09:00:00 AM,29.49601667,2.671388889,76.31666667,43.95,2.791296296,2.496666667,6.721666667,177.1666667,-1.064814815,0
299,01/13/19 10:00:00 AM,29.50538333,3.406111111,74.65,37.06666667,3.459166667,6.973333333,15.19,185.1166667,-0.657407407,0
300,01/13/19 11:00:00 AM,29.49701667,4.292685185,73.51666667,67.28333333,4.383240741,6.973333333,12.33166667,182.0833333,-0.018518519,0
301,01/13/19 12:00:00 PM,29.46601667,5.615740741,71.23333333,95.85,5.974351852,7.593333333,12.33166667,180.6666667,0.824074074,0
302,01/13/19 01:00:00 PM,29.44288333,7.382037037,68.56666667,193.75,8.393333333,6.473333333,11.20833333,179.9666667,1.972222222,0
303,01/13/19 02:00:00 PM,29.45023333,7.895,66.96666667,88.96666667,8.876759259,3.863333333,9.216666667,187.25,2.148148148,0
304,01/13/19 03:00:00 PM,29.45763333,7.69462963,67.75,44.38333333,7.9325,3.238333333,5.72,182.7666667,2.12037037,0
305,01/13/19 04:00:00 PM,29.46056667,7.439259259,68.75,8.933333333,7.393148148,3.12,5.726666667,183.0166667,2.092592593,0
306,01/13/19 05:00:00 PM,29.4788,7.082777778,69.7,0.6,6.863611111,1.62,3.988333333,196.1333333,1.888888889,0
307,01/13/19 06:00:00 PM,29.51621667,5.910185185,75.6,0.6,5.892685185,4.476666667,10.84,66.16666667,1.935185185,0
308,01/13/19 07:00:00 PM,29.52803333,5.243703704,78.13333333,0.6,5.118981481,5.096666667,10.21333333,12.7,1.731481481,0
309,01/13/19 08:00:00 PM,29.5403,4.769907407,78.78333333,0.6,4.623055556,5.228333333,10.34,12.43333333,1.398148148,0
310,01/13/19 09:00:00 PM,29.5482,4.436574074,79.3,0.6,4.219722222,2.12,4.735,31.9,1.166666667,0
311,01/13/19 10:00:00 PM,29.55213333,4.149907407,80.06666667,0.6,3.949722222,1.616666667,3.855,66.16666667,1.009259259,0
312,01/13/19 11:00:00 PM,29.56343333,3.93212963,81.15,0.6,3.757407407,1.37,2.865,121.0833333,1,0
313,01/14/19 12:00:00 AM,29.55506667,3.796481481,81.61666667,0.6,3.582222222,1.616666667,3.243333333,174.5666667,0.953703704,0
314,01/14/19 01:00:00 AM,29.5472,3.748425926,78.56666667,0.6,3.546666667,1.243333333,3.238333333,124.5833333,0.37962963,0.2
315,01/14/19 02:00:00 AM,29.5359,3.546851852,76.38333333,0.6,3.353518519,2.12,3.981666667,93.83333333,-0.203703704,1
316,01/14/19 03:00:00 AM,29.51373333,3.274259259,73.66666667,0.6,2.996018519,2.37,4.238333333,119.1833333,-0.981481481,1
317,01/14/19 04:00:00 AM,29.50685,2.67212963,78.71666667,0.6,2.230462963,1.243333333,2.868333333,330.1666667,-0.657407407,1
318,01/14/19 05:00:00 AM,29.48865,1.903055556,81.73333333,0.6,1.375185185,0.866666667,2.243333333,235.1166667,-0.861111111,1
319,01/14/19 06:00:00 AM,29.4739,0.555925926,84.36666667,0.6,0.210555556,1.366666667,3.74,225.0166667,-1.787037037,1
320,01/14/19 07:00:00 AM,29.45121667,0.120277778,87.96666667,1.233333333,-0.57787037,0.74,2.37,119.1833333,-1.648148148,1
321,01/14/19 08:00:00 AM,29.43845,0.488055556,85.81666667,17.08333333,0.146944444,1.746666667,3.615,187.7,-1.601851852,1
322,01/14/19 09:00:00 AM,29.41876667,2.346203704,80.33333333,87.5,3.609074074,3.863333333,8.218333333,177.6333333,-0.694444444,1
323,01/14/19 10:00:00 AM,29.38033333,3.860555556,73.76666667,129.6,4.690555556,9.086666667,16.56,177.8666667,-0.37962963,1
324,01/14/19 11:00:00 AM,29.35673333,5.385185185,69.55,164.8,6.65962963,7.22,14.56833333,181.3833333,0.259259259,0.5
325,01/14/19 12:00:00 PM,29.31243333,5.722962963,72.65,79.16666667,6.068240741,7.846666667,13.44666667,177.8666667,1.175925926,0
326,01/14/19 01:00:00 PM,29.25191667,6.106296296,74.61666667,48.53333333,6.174444444,8.713333333,14.69166667,176.45,1.962962963,0
327,01/14/19 02:00:00 PM,29.20663333,6.956203704,73.7,71.23333333,7.065462963,8.843333333,16.06166667,180.4333333,2.583333333,0
328,01/14/19 03:00:00 PM,29.2017,7.175462963,72.53333333,18.31666667,7.179259259,7.723333333,13.82166667,180.6833333,2.592592593,0
329,01/14/19 04:00:00 PM,29.2086,6.538796296,76.18333333,3.733333333,6.530185185,8.216666667,12.95333333,176.9333333,2.666666667,0
330,01/14/19 05:00:00 PM,29.213,6.323240741,78.26666667,0.6,6.127777778,7.72,13.82,179.2666667,2.796296296,0
331,01/14/19 06:00:00 PM,29.21253333,6.097777778,80,0.6,6.008611111,7.596666667,13.325,176.7166667,2.888888889,0
332,01/14/19 07:00:00 PM,29.21795,5.978796296,83.16666667,0.6,5.791388889,4.23,8.096666667,185.6166667,3.37037037,0
333,01/14/19 08:00:00 PM,29.2288,6.212685185,84.33333333,0.6,6.017222222,3.736666667,6.72,180.6666667,3.777777778,0
334,01/14/19 09:00:00 PM,29.23028333,6.165925926,85.53333333,0.6,5.974537037,3.736666667,6.226666667,178.1166667,3.907407407,0
335,01/14/19 10:00:00 PM,29.25485,5.697314815,87.1,0.6,5.441111111,1.243333333,3.36,188.8666667,3.722222222,0
336,01/14/19 11:00:00 PM,29.26766667,5.974814815,78.8,0.6,5.740277778,2.988333333,8.963333333,61.25,2.555555556,0.2
337,01/15/19 12:00:00 AM,29.28833333,5.620555556,69.28333333,0.6,5.389351852,2.243333333,6.846666667,112.6166667,0.462962963,0.5
338,01/15/19 01:00:00 AM,29.29573333,5.381018519,67.61666667,0.6,5.166203704,1.246666667,3.858333333,187,-0.138888889,0
339,01/15/19 02:00:00 AM,29.30308333,5.351111111,66.56666667,0.6,5.101759259,1.373333333,4.348333333,92.91666667,-0.37037037,0
340,01/15/19 03:00:00 AM,29.31241667,5.071666667,68.81666667,0.6,4.85212963,1.993333333,6.348333333,69.7,-0.175925926,0.8
341,01/15/19 04:00:00 AM,29.31048333,4.657685185,67.46666667,0.6,4.475740741,1.746666667,6.47,154.15,-0.833333333,1
342,01/15/19 05:00:00 AM,29.3292,4.254537037,67.76666667,0.6,4.054259259,3.488333333,9.47,12.88333333,-1.194444444,1
343,01/15/19 06:00:00 AM,29.35181667,4.111018519,66.78333333,0.6,3.906111111,1.623333333,5.228333333,190.0666667,-1.518518519,1
344,01/15/19 07:00:00 AM,29.3592,3.744166667,72.31666667,1.65,3.590925926,2.87,6.346666667,10.56666667,-0.787037037,1
345,01/15/19 08:00:00 AM,29.35033333,3.586388889,71.9,26.46666667,3.586111111,2.996666667,8.22,10.1,-1,1
346,01/15/19 09:00:00 AM,29.3528,3.945277778,65.73333333,84.78333333,4.587314815,3.61,8.966666667,12.91666667,-1.898148148,1
347,01/15/19 10:00:00 AM,29.3582,4.302314815,62.13333333,121.0333333,5.801666667,3.37,8.466666667,15.95,-2.305555556,1
348,01/15/19 11:00:00 AM,29.35968333,4.657592593,61.28333333,117.7166667,6.36037037,2.246666667,5.601666667,24.63333333,-2.166666667,1
349,01/15/19 12:00:00 PM,29.34738333,5.421666667,59.7,128.75,7.206574074,2.116666667,5.85,85.16666667,-1.796296296,1
350,01/15/19 01:00:00 PM,29.32426667,5.748240741,57.91666667,172.2833333,8.346296296,1.993333333,4.725,10.8,-1.907407407,1
351,01/15/19 02:00:00 PM,29.28931667,6.504814815,56.35,160.8333333,10.99962963,2.243333333,4.978333333,12.43333333,-1.555555556,1
352,01/15/19 03:00:00 PM,29.2972,5.799722222,58.53333333,23.53333333,7.101018519,1.87,4.855,13.11666667,-1.685185185,1
353,01/15/19 04:00:00 PM,29.28933333,5.12287037,61.85,8.95,4.799074074,1.5,3.861666667,65.46666667,-1.564814815,1
354,01/15/19 05:00:00 PM,29.27208333,4.276296296,67.43333333,0.6,3.722314815,1.623333333,3.118333333,119.6833333,-1.222222222,1
355,01/15/19 06:00:00 PM,29.25683333,3.624814815,68.13333333,0.6,3.042962963,0.993333333,2.24,351.7333333,-1.703703704,1
356,01/15/19 07:00:00 PM,29.2465,2.318981481,74.06666667,0.6,1.658888889,0.993333333,2.62,149.4666667,-1.805555556,1
357,01/15/19 08:00:00 PM,29.19681667,1.795277778,74.6,0.6,1.492037037,1.496666667,3.615,194.5166667,-2.194444444,1
358,01/15/19 09:00:00 PM,29.17413333,2.127962963,74.6,0.6,2.00962963,1.5,4.11,239.1,-1.925925926,1
359,01/15/19 10:00:00 PM,29.15838333,2.88462963,73.65,0.6,2.564907407,1.246666667,3.491666667,304.5833333,-1.37962963,1
360,01/15/19 11:00:00 PM,29.12298333,2.19462963,83.78333333,0.6,1.695740741,1.87,4.485,242.3833333,-0.277777778,0.5
361,01/16/19 12:00:00 AM,29.07226667,2.355555556,89.31666667,0.6,1.782037037,2.246666667,4.978333333,153.9166667,0.768518519,1
362,01/16/19 01:00:00 AM,29.02156667,2.543333333,90.13333333,0.6,2.078981481,2.5,5.226666667,187.4666667,1.101851852,1
363,01/16/19 02:00:00 AM,29.00385,2.449722222,93.55,0.6,2.070092593,2.243333333,4.851666667,201.5666667,1.527777778,1
364,01/16/19 03:00:00 AM,28.99796667,2.636851852,94.43333333,0.6,2.378425926,1.493333333,3.36,254.5833333,1.833333333,1
365,01/16/19 04:00:00 AM,29.01468333,3.939166667,94.46666667,0.6,3.3825,1.62,5.603333333,114.2833333,3.12037037,1
366,01/16/19 05:00:00 AM,29.0457,4.665648148,86.48333333,0.6,4.006018519,3.366666667,9.466666667,148.55,2.574074074,1
367,01/16/19 06:00:00 AM,29.08901667,4.076018519,78.38333333,0.6,3.586203704,3.615,10.585,140.0833333,0.638888889,1
368,01/16/19 07:00:00 AM,29.12493333,3.656388889,76.55,0.816666667,3.194907407,2.996666667,9.338333333,110.2666667,-0.083333333,1
369,01/16/19 08:00:00 AM,29.16183333,2.567037037,80.81666667,9.166666667,2.4575,4.731666667,12.33,119.6666667,-0.398148148,1
370,01/16/19 09:00:00 AM,29.17661667,1.079444444,92.88333333,31.25,1.034166667,4.98,12.70333333,19.7,0.055555556,1
