title,Solar Radiation,Temp,RH,Wind Speed,Gust Speed,Wind Direction,Water Content,MRT,DewPt
timezone_str,nan,nan,nan,nan,nan,nan,nan,nan,nan
units,W/mÂ²,Â°F,%,mph,mph,Ã¸,mÂ³/mÂ³,Â°F,Â°F
logger_serial_number,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090
sensor_serial_number,20073988,20496044,20496044,20496535,20496535,20496535,20499689,20693833,20496044
datetimes,,,,,,,,,
2019-11-18 22:00:00-05:00,0.6,33.8535,88.05,2.2466666666666666,3.985,63.599999999999994,0.002483333333333333,32.5665,30.733333333333334
2019-11-18 23:00:00-05:00,0.6,32.73833333333334,90.06666666666666,2.37,3.981666666666667,61.48333333333333,0.0013,31.597666666666665,30.099999999999998
2019-11-19 00:00:00-05:00,0.6,31.725166666666667,92.36666666666666,2.8699999999999997,4.603333333333333,47.666666666666664,0.0009666666666666668,30.5715,29.783333333333335
2019-11-19 01:00:00-05:00,0.6,32.57433333333333,92.16666666666667,2.1166666666666667,3.8550000000000004,50.21666666666667,0.0008833333333333333,31.925,30.53333333333333
2019-11-19 02:00:00-05:00,0.6,33.27033333333333,91.55000000000001,1.87,3.486666666666667,132.56666666666666,0.0013,32.832,31.083333333333332
2019-11-19 03:00:00-05:00,0.6,33.87833333333333,91.0,1.116666666666667,3.0,119.89999999999999,0.0020333333333333327,33.385333333333335,31.566666666666666
2019-11-19 04:00:00-05:00,0.6,34.20666666666667,90.96666666666668,1.7466666666666668,3.6150000000000007,132.79999999999998,0.0025666666666666663,33.66566666666666,31.8
2019-11-19 05:00:00-05:00,0.6,34.444,90.48333333333333,0.9933333333333335,2.37,155.56666666666666,0.0030833333333333333,33.85483333333333,31.933333333333337
2019-11-19 06:00:00-05:00,0.6,34.66316666666666,90.38333333333333,0.9933333333333335,2.37,128.81666666666666,0.004266666666666667,34.026,32.13333333333333
2019-11-19 07:00:00-05:00,6.45,34.891333333333336,90.98333333333333,1.1233333333333333,2.12,123.90000000000002,0.004933333333333334,34.410833333333336,32.53333333333333
2019-11-19 08:00:00-05:00,26.88333333333333,35.467000000000006,90.05,0.9933333333333335,2.861666666666667,264.45,0.0053,35.36166666666667,32.833333333333336
2019-11-19 09:00:00-05:00,66.46666666666668,36.433666666666674,88.96666666666665,1.9966666666666668,4.235,300.08333333333337,0.0072833333333333335,37.104,33.516666666666666
2019-11-19 10:00:00-05:00,148.73333333333335,37.50333333333334,85.41666666666667,2.4966666666666666,5.851666666666667,296.09999999999997,0.01211666666666667,39.96016666666667,33.56666666666667
2019-11-19 11:00:00-05:00,303.1166666666666,39.39516666666667,78.93333333333334,2.49,5.349999999999999,261.40000000000003,0.01726666666666667,45.207833333333326,33.4
