Plot Title: DL5
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
2816,04/28/19 08:00:00 AM,3.500,91.000,0.322,129.000,26.750,0.000,1.700,1.000,0.621
2817,04/28/19 09:00:00 AM,3.610,90.000,0.818,331.000,72.110,0.000,1.610,1.000,1.158
2818,04/28/19 10:00:00 AM,3.720,92.000,0.961,306.000,59.310,0.000,2.120,1.000,1.659
2819,04/28/19 11:00:00 AM,3.500,93.000,1.140,312.000,107.000,0.020,2.100,1.000,1.878
2820,04/28/19 12:00:00 PM,3.670,93.000,1.158,316.000,147.700,0.010,2.270,1.000,1.980
2821,04/28/19 01:00:00 PM,4.170,92.000,1.019,313.000,176.780,0.000,2.570,1.000,1.641
2822,04/28/19 02:00:00 PM,4.440,88.000,1.457,315.000,208.180,0.000,2.040,1.000,2.459
2823,04/28/19 03:00:00 PM,4.720,85.000,1.717,305.000,196.550,0.000,1.720,1.000,3.058
2824,04/28/19 04:00:00 PM,5.060,83.000,1.717,309.000,174.450,0.000,1.660,1.000,3.098
2825,04/28/19 05:00:00 PM,5.170,73.000,2.021,319.000,201.200,0.000,-0.230,0.800,3.456
2826,04/28/19 06:00:00 PM,6.220,64.000,1.998,304.000,379.140,0.000,-0.980,0.500,3.196
2827,04/28/19 07:00:00 PM,6.720,53.000,1.918,313.000,191.900,0.000,-2.680,0.200,3.456
2828,04/28/19 08:00:00 PM,6.170,55.000,1.279,321.000,40.710,0.000,-2.830,0.000,2.879
2829,04/28/19 09:00:00 PM,4.780,70.000,0.340,347.000,0.000,0.000,-1.220,0.000,1.457
2830,04/28/19 10:00:00 PM,1.500,83.000,0.662,128.000,0.000,0.000,-1.900,0.000,0.961
2831,04/28/19 11:00:00 PM,-0.170,86.000,0.720,118.000,0.000,0.000,-2.970,0.000,1.140
2832,04/29/19 12:00:00 AM,-1.110,90.000,0.697,122.000,0.000,0.000,-3.110,0.000,0.961
2833,04/29/19 01:00:00 AM,-1.610,91.000,0.599,106.000,0.000,0.000,-3.410,0.000,1.019
2834,04/29/19 02:00:00 AM,-2.220,91.000,0.738,130.000,0.000,0.000,-4.020,0.000,1.198
2835,04/29/19 03:00:00 AM,-2.610,92.000,0.697,139.000,0.000,0.000,-4.210,0.000,1.059
2836,04/29/19 04:00:00 AM,-2.780,91.000,0.738,146.000,0.000,0.000,-4.580,0.000,1.140
2837,04/29/19 05:00:00 AM,-2.940,92.000,0.662,114.000,0.000,0.000,-4.540,0.000,1.198
2838,04/29/19 06:00:00 AM,-3.170,93.000,0.697,91.000,0.000,0.000,-4.570,0.000,0.979
2839,04/29/19 07:00:00 AM,-3.110,93.000,0.738,62.000,59.310,0.000,-4.510,0.000,1.198
2840,04/29/19 08:00:00 AM,-0.830,85.000,0.358,59.000,239.580,0.000,-3.830,0.000,0.697
2841,04/29/19 09:00:00 AM,1.170,78.000,0.322,217.000,253.530,0.000,-3.230,0.000,0.800
2842,04/29/19 10:00:00 AM,3.830,63.000,0.519,324.000,498.930,0.000,-3.570,0.000,1.100
2843,04/29/19 11:00:00 AM,6.720,49.000,1.001,115.000,638.490,0.000,-3.480,0.000,2.557
2844,04/29/19 12:00:00 PM,8.560,40.000,0.939,42.000,645.470,0.000,-3.440,0.000,2.320
2845,04/29/19 01:00:00 PM,9.280,43.000,1.100,136.000,566.380,0.000,-2.120,0.000,2.240
2846,04/29/19 02:00:00 PM,55537.220,99999.000,19984.275,99999.000,294.240,0.000,75517.020,0.800,19984.275
2847,04/29/19 03:00:00 PM,55537.220,99999.000,19984.275,99999.000,195.380,0.000,75517.020,0.800,19984.275
2848,04/29/19 04:00:00 PM,9.830,45.000,1.059,115.000,138.400,0.000,-1.170,1.000,1.739
2849,04/29/19 05:00:00 PM,9.780,46.000,1.261,94.000,98.860,0.000,-1.020,0.200,2.159
2850,04/29/19 06:00:00 PM,9.830,45.000,1.739,94.000,151.190,0.000,-1.170,0.500,2.839
2851,04/29/19 07:00:00 PM,9.500,52.000,1.158,104.000,50.010,0.000,-0.100,0.500,1.641
2852,04/29/19 08:00:00 PM,9.060,60.000,0.818,104.000,5.820,0.000,1.060,0.800,1.779
2853,04/29/19 09:00:00 PM,8.500,60.000,1.180,113.000,0.000,0.000,0.500,0.800,2.097
2854,04/29/19 10:00:00 PM,7.720,80.000,1.220,117.000,0.000,0.020,3.720,1.000,2.320
2855,04/29/19 11:00:00 PM,6.440,92.000,0.840,122.000,0.000,0.060,4.840,1.000,1.520
2856,04/30/19 12:00:00 AM,6.000,89.000,1.238,116.000,0.000,0.000,3.800,1.000,2.056
2857,04/30/19 01:00:00 AM,6.610,90.000,1.019,100.000,0.000,0.000,4.610,1.000,1.878
2858,04/30/19 02:00:00 AM,6.500,91.000,0.899,110.000,0.000,0.000,4.700,1.000,1.480
2859,04/30/19 03:00:00 AM,6.890,90.000,1.757,147.000,0.000,0.000,4.890,1.000,3.375
2860,04/30/19 04:00:00 AM,7.280,90.000,1.439,146.000,0.000,0.000,5.280,1.000,2.199
2861,04/30/19 05:00:00 AM,7.440,92.000,1.077,137.000,0.000,0.000,5.840,1.000,1.699
2862,04/30/19 06:00:00 AM,7.500,92.000,0.501,144.000,0.000,0.000,5.900,1.000,1.198
2863,04/30/19 07:00:00 AM,7.390,95.000,0.519,163.000,6.980,0.000,6.390,1.000,0.979
2864,04/30/19 08:00:00 AM,7.670,96.000,0.559,276.000,26.750,0.000,6.870,1.000,1.100
2865,04/30/19 09:00:00 AM,7.280,92.000,1.059,295.000,58.150,0.000,5.680,1.000,2.021
2866,04/30/19 10:00:00 AM,6.940,93.000,1.779,302.000,102.340,0.000,5.540,1.000,2.776
2867,04/30/19 11:00:00 AM,6.830,91.000,1.739,300.000,96.530,0.000,5.030,1.000,3.058
2868,04/30/19 12:00:00 PM,7.110,88.000,1.819,297.000,196.550,0.000,4.710,1.000,3.098
2869,04/30/19 01:00:00 PM,7.560,87.000,1.757,296.000,195.380,0.000,4.960,1.000,2.839
2870,04/30/19 02:00:00 PM,7.670,84.000,1.560,295.000,244.230,0.000,4.470,1.000,2.638
2871,04/30/19 03:00:00 PM,8.610,79.000,1.480,299.000,229.110,0.000,4.410,1.000,2.477
2872,04/30/19 04:00:00 PM,9.330,73.000,1.359,313.000,277.960,0.000,3.930,0.800,2.240
2873,04/30/19 05:00:00 PM,9.560,72.000,1.377,311.000,183.750,0.000,3.960,1.000,2.199
2874,04/30/19 06:00:00 PM,9.280,71.000,1.301,302.000,133.750,0.000,3.480,1.000,2.159
2875,04/30/19 07:00:00 PM,9.170,69.000,1.158,299.000,94.200,0.000,2.970,0.800,1.980
2876,04/30/19 08:00:00 PM,8.780,70.000,0.881,304.000,19.770,0.000,2.780,0.800,1.457
2877,04/30/19 09:00:00 PM,8.440,76.000,0.380,320.000,0.000,0.000,3.640,1.000,0.778
2878,04/30/19 10:00:00 PM,7.330,85.000,0.581,161.000,0.000,0.000,4.330,0.500,1.158
2879,04/30/19 11:00:00 PM,6.330,89.000,0.478,118.000,0.000,0.000,4.130,0.800,0.800
2880,05/01/19 12:00:00 AM,5.220,89.000,0.738,136.000,0.000,0.000,3.020,0.000,1.158
2881,05/01/19 01:00:00 AM,5.670,90.000,0.559,93.000,0.000,0.000,3.670,1.000,0.979
2882,05/01/19 02:00:00 AM,5.940,88.000,0.621,123.000,0.000,0.000,3.540,0.800,1.238
2883,05/01/19 03:00:00 AM,6.170,90.000,0.438,74.000,0.000,0.000,4.170,1.000,0.840
2884,05/01/19 04:00:00 AM,6.390,93.000,0.881,4.000,0.000,0.030,4.990,1.000,1.699
2885,05/01/19 05:00:00 AM,6.170,92.000,1.001,107.000,0.000,0.000,4.570,1.000,1.641
2886,05/01/19 06:00:00 AM,6.670,90.000,0.899,150.000,0.000,0.000,4.670,1.000,2.280
2887,05/01/19 07:00:00 AM,7.610,87.000,2.039,118.000,2.330,0.000,5.010,1.000,3.196
2888,05/01/19 08:00:00 AM,8.060,87.000,2.097,125.000,17.450,0.000,5.460,1.000,3.599
2889,05/01/19 09:00:00 AM,8.670,84.000,2.517,135.000,61.640,0.000,5.470,1.000,4.278
2890,05/01/19 10:00:00 AM,9.670,81.000,2.579,134.000,107.000,0.000,5.870,1.000,4.555
2891,05/01/19 11:00:00 AM,10.890,78.000,2.620,140.000,193.060,0.000,6.490,1.000,4.198
2892,05/01/19 12:00:00 PM,12.110,77.000,3.098,151.000,287.260,0.000,7.510,1.000,4.596
2893,05/01/19 01:00:00 PM,13.110,75.000,3.576,151.000,384.950,0.000,8.110,1.000,5.378
2894,05/01/19 02:00:00 PM,14.780,69.000,3.219,154.000,588.480,0.000,8.580,0.000,5.177
2895,05/01/19 03:00:00 PM,16.390,67.000,3.478,153.000,767.580,0.000,9.790,0.000,5.454
2896,05/01/19 04:00:00 PM,17.060,69.000,3.518,150.000,529.170,0.000,10.860,0.000,5.557
2897,05/01/19 05:00:00 PM,17.330,69.000,3.138,148.000,346.570,0.000,11.130,0.000,4.855
2898,05/01/19 06:00:00 PM,17.390,69.000,3.138,154.000,148.860,0.000,11.190,0.000,4.958
2899,05/01/19 07:00:00 PM,17.110,71.000,2.977,154.000,59.310,0.000,11.310,0.000,4.377
2900,05/01/19 08:00:00 PM,16.220,75.000,2.879,154.000,15.120,0.000,11.220,0.000,4.555
2901,05/01/19 09:00:00 PM,15.560,78.000,2.459,155.000,0.000,0.000,11.160,0.000,4.815
2902,05/01/19 10:00:00 PM,15.330,79.000,1.681,216.000,0.000,0.000,11.130,1.000,3.415
2903,05/01/19 11:00:00 PM,14.780,83.000,1.578,161.000,0.000,0.000,11.380,1.000,2.557
2904,05/02/19 12:00:00 AM,14.330,86.000,1.717,145.000,0.000,0.000,11.530,0.800,2.839
2905,05/02/19 01:00:00 AM,14.390,86.000,1.618,157.000,0.000,0.000,11.590,0.800,2.700
2906,05/02/19 02:00:00 AM,14.440,87.000,1.480,159.000,0.000,0.000,11.840,0.200,2.338
2907,05/02/19 03:00:00 AM,14.390,88.000,1.279,169.000,0.000,0.000,11.990,0.200,2.137
2908,05/02/19 04:00:00 AM,14.440,89.000,0.881,172.000,0.000,0.000,12.240,0.800,1.560
2909,05/02/19 05:00:00 AM,13.830,92.000,1.100,155.000,0.000,0.000,12.230,1.000,1.560
2910,05/02/19 06:00:00 AM,13.780,91.000,1.019,164.000,0.000,0.000,11.980,1.000,1.699
2911,05/02/19 07:00:00 AM,13.940,92.000,1.001,152.000,10.470,0.000,12.340,1.000,1.739
2912,05/02/19 08:00:00 AM,14.280,91.000,1.001,142.000,29.080,0.000,12.480,1.000,1.659
2913,05/02/19 09:00:00 AM,13.940,94.000,0.961,255.000,45.360,0.000,12.740,1.000,2.021
2914,05/02/19 10:00:00 AM,12.330,97.000,1.140,287.000,62.800,0.040,11.730,1.000,1.958
2915,05/02/19 11:00:00 AM,11.390,96.000,0.939,284.000,95.370,0.010,10.590,1.000,1.457
2916,05/02/19 12:00:00 PM,11.390,96.000,0.662,266.000,183.750,0.000,10.590,1.000,1.140
2917,05/02/19 01:00:00 PM,12.000,94.000,1.180,281.000,218.640,0.000,10.800,1.000,1.819
2918,05/02/19 02:00:00 PM,12.110,93.000,1.037,287.000,331.460,0.000,10.710,1.000,1.699
2919,05/02/19 03:00:00 PM,14.500,86.000,1.279,256.000,773.400,0.000,11.700,0.500,2.097
2920,05/02/19 04:00:00 PM,15.780,83.000,1.659,258.000,669.890,0.000,12.380,0.500,2.199
2921,05/02/19 05:00:00 PM,16.670,78.000,1.261,300.000,512.880,0.000,12.270,0.500,1.958
2922,05/02/19 06:00:00 PM,16.500,81.000,1.641,297.000,340.760,0.000,12.700,0.000,2.736
2923,05/02/19 07:00:00 PM,13.940,85.000,1.860,299.000,166.310,0.000,10.940,0.500,2.839
2924,05/02/19 08:00:00 PM,12.830,85.000,0.899,299.000,43.030,0.000,9.830,0.000,1.641
2925,05/02/19 09:00:00 PM,11.500,89.000,0.680,308.000,0.000,0.000,9.300,0.000,1.140
2926,05/02/19 10:00:00 PM,10.610,91.000,0.697,325.000,0.000,0.000,8.810,0.000,1.520
2927,05/02/19 11:00:00 PM,10.000,92.000,0.599,282.000,0.000,0.000,8.400,0.000,1.279
2928,05/03/19 12:00:00 AM,9.500,93.000,0.358,348.000,0.000,0.000,8.100,0.800,0.738
2929,05/03/19 01:00:00 AM,8.830,94.000,0.501,114.000,0.000,0.000,7.630,0.000,0.738
2930,05/03/19 02:00:00 AM,8.220,96.000,0.501,111.000,0.000,0.000,7.420,0.200,0.881
2931,05/03/19 03:00:00 AM,8.170,96.000,0.420,96.000,0.000,0.000,7.370,0.800,0.840
2932,05/03/19 04:00:00 AM,8.500,96.000,0.282,359.000,0.000,0.000,7.700,0.200,0.559
2933,05/03/19 05:00:00 AM,9.000,96.000,0.380,332.000,0.000,0.000,8.200,0.200,0.881
2934,05/03/19 06:00:00 AM,12.390,95.000,1.100,183.000,1.160,0.000,11.390,0.000,2.137
2935,05/03/19 07:00:00 AM,14.110,94.000,1.457,175.000,9.300,0.000,12.910,1.000,2.839
2936,05/03/19 08:00:00 AM,14.560,95.000,1.261,179.000,38.380,0.000,13.560,1.000,2.418
2937,05/03/19 09:00:00 AM,15.220,93.000,0.858,195.000,141.890,0.000,13.820,0.500,2.021
2938,05/03/19 10:00:00 AM,17.720,84.000,1.560,167.000,375.650,0.000,14.520,0.800,3.098
2939,05/03/19 11:00:00 AM,19.560,81.000,1.377,158.000,310.520,0.000,15.760,0.800,2.638
2940,05/03/19 12:00:00 PM,21.060,74.000,1.077,119.000,368.670,0.000,15.860,0.800,1.837
2941,05/03/19 01:00:00 PM,21.830,68.000,0.778,288.000,202.360,0.000,15.430,0.800,1.819
2942,05/03/19 02:00:00 PM,22.280,64.000,0.818,225.000,300.050,0.000,15.080,0.800,1.878
2943,05/03/19 03:00:00 PM,21.440,78.000,1.158,263.000,155.840,0.000,17.040,1.000,2.879
2944,05/03/19 04:00:00 PM,18.940,86.000,1.077,283.000,50.010,0.000,16.140,1.000,2.137
2945,05/03/19 05:00:00 PM,17.940,92.000,0.939,291.000,98.860,0.070,16.340,1.000,1.641
2946,05/03/19 06:00:00 PM,16.890,89.000,1.001,297.000,101.180,0.000,14.690,1.000,1.739
2947,05/03/19 07:00:00 PM,14.560,92.000,1.480,296.000,23.260,0.000,12.960,1.000,2.517
2948,05/03/19 08:00:00 PM,12.940,93.000,1.279,302.000,15.120,0.000,11.540,1.000,2.056
2949,05/03/19 09:00:00 PM,11.440,94.000,0.818,280.000,0.000,0.000,10.240,0.800,2.097
2950,05/03/19 10:00:00 PM,11.110,96.000,0.599,36.000,0.000,0.000,10.310,0.500,1.301
2951,05/03/19 11:00:00 PM,10.830,96.000,0.899,291.000,0.000,0.000,10.030,1.000,1.417
2952,05/04/19 12:00:00 AM,10.440,96.000,0.639,9.000,0.000,0.000,9.640,1.000,1.019
2953,05/04/19 01:00:00 AM,10.330,96.000,0.662,307.000,0.000,0.000,9.530,1.000,1.158
2954,05/04/19 02:00:00 AM,9.500,97.000,1.001,302.000,0.000,0.000,8.900,1.000,1.600
2955,05/04/19 03:00:00 AM,8.670,98.000,0.939,306.000,0.000,0.020,8.270,1.000,1.560
2956,05/04/19 04:00:00 AM,8.440,98.000,0.478,323.000,0.000,0.000,8.040,1.000,1.059
2957,05/04/19 05:00:00 AM,8.390,98.000,0.881,310.000,0.000,0.000,7.990,1.000,2.338
2958,05/04/19 06:00:00 AM,7.560,99.000,1.118,303.000,0.000,0.000,7.360,1.000,2.056
2959,05/04/19 07:00:00 AM,7.390,99.000,1.100,298.000,6.980,0.000,7.190,1.000,1.980
2960,05/04/19 08:00:00 AM,7.560,99.000,1.077,304.000,32.560,0.000,7.360,1.000,1.837
2961,05/04/19 09:00:00 AM,7.890,99.000,1.019,305.000,73.270,0.000,7.690,1.000,1.958
2962,05/04/19 10:00:00 AM,8.170,99.000,0.961,305.000,97.690,0.000,7.970,1.000,1.739
2963,05/04/19 11:00:00 AM,8.890,99.000,0.818,287.000,172.120,0.000,8.690,1.000,1.279
2964,05/04/19 12:00:00 PM,10.170,98.000,0.541,283.000,254.700,0.000,9.770,1.000,0.979
2965,05/04/19 01:00:00 PM,12.000,90.000,0.680,259.000,402.400,0.000,10.000,1.000,1.198
2966,05/04/19 02:00:00 PM,13.280,87.000,1.001,279.000,330.290,0.000,10.680,1.000,1.520
2967,05/04/19 03:00:00 PM,13.780,84.000,1.319,299.000,310.520,0.000,10.580,1.000,2.159
2968,05/04/19 04:00:00 PM,12.670,86.000,1.600,308.000,140.720,0.000,9.870,1.000,2.660
2969,05/04/19 05:00:00 PM,12.670,88.000,1.238,301.000,163.980,0.000,10.270,1.000,2.459
2970,05/04/19 06:00:00 PM,11.670,90.000,1.498,304.000,129.090,0.000,9.670,1.000,2.338
2971,05/04/19 07:00:00 PM,11.670,89.000,1.180,293.000,86.060,0.000,9.470,1.000,1.779
2972,05/04/19 08:00:00 PM,11.060,88.000,1.180,302.000,10.470,0.000,8.660,0.800,1.918
2973,05/04/19 09:00:00 PM,10.670,89.000,0.881,301.000,0.000,0.000,8.470,1.000,1.779
2974,05/04/19 10:00:00 PM,9.830,93.000,1.377,304.000,0.000,0.000,8.430,1.000,2.320
2975,05/04/19 11:00:00 PM,9.280,94.000,1.100,300.000,0.000,0.000,8.080,1.000,1.878
2976,05/05/19 12:00:00 AM,9.170,94.000,1.019,304.000,0.000,0.000,7.970,1.000,1.600
2977,05/05/19 01:00:00 AM,8.890,94.000,0.899,287.000,0.000,0.000,7.690,0.000,1.739
2978,05/05/19 02:00:00 AM,8.670,94.000,0.541,288.000,0.000,0.000,7.470,1.000,1.279
2979,05/05/19 03:00:00 AM,8.670,94.000,0.541,294.000,0.000,0.000,7.470,0.800,1.279
2980,05/05/19 04:00:00 AM,8.330,95.000,0.800,314.000,0.000,0.000,7.330,1.000,1.417
2981,05/05/19 05:00:00 AM,7.890,96.000,0.778,301.000,0.000,0.000,7.090,1.000,1.238
2982,05/05/19 06:00:00 AM,7.610,96.000,0.760,303.000,0.000,0.000,6.810,1.000,1.301
2983,05/05/19 07:00:00 AM,7.560,97.000,0.621,313.000,6.980,0.000,6.960,1.000,1.059
2984,05/05/19 08:00:00 AM,7.720,97.000,0.621,276.000,31.400,0.010,7.120,1.000,0.979
2985,05/05/19 09:00:00 AM,7.890,97.000,1.019,295.000,58.150,0.000,7.290,1.000,1.659
2986,05/05/19 10:00:00 AM,8.220,96.000,1.019,301.000,95.370,0.000,7.420,1.000,1.659
2987,05/05/19 11:00:00 AM,9.060,94.000,0.778,299.000,147.700,0.000,7.860,1.000,1.279
2988,05/05/19 12:00:00 PM,10.110,90.000,0.961,291.000,203.530,0.000,8.110,1.000,1.457
2989,05/05/19 01:00:00 PM,10.560,90.000,0.778,287.000,136.070,0.000,8.560,1.000,1.301
2990,05/05/19 02:00:00 PM,10.830,92.000,0.599,297.000,105.830,0.020,9.230,1.000,0.979
2991,05/05/19 03:00:00 PM,10.720,95.000,0.680,305.000,98.860,0.030,9.720,1.000,1.019
2992,05/05/19 04:00:00 PM,10.720,96.000,0.639,281.000,67.450,0.010,9.920,1.000,0.961
2993,05/05/19 05:00:00 PM,10.830,96.000,0.519,292.000,66.290,0.010,10.030,1.000,0.778
2994,05/05/19 06:00:00 PM,11.330,96.000,0.398,306.000,61.640,0.000,10.530,1.000,0.738
2995,05/05/19 07:00:00 PM,11.720,96.000,0.581,310.000,25.590,0.000,10.920,1.000,1.140
2996,05/05/19 08:00:00 PM,11.780,96.000,0.340,287.000,6.980,0.000,10.980,1.000,0.697
2997,05/05/19 09:00:00 PM,11.890,97.000,0.282,222.000,0.000,0.000,11.290,1.000,0.460
2998,05/05/19 10:00:00 PM,11.940,97.000,0.282,315.000,0.000,0.000,11.340,1.000,0.559
2999,05/05/19 11:00:00 PM,11.890,97.000,0.340,276.000,0.000,0.000,11.290,1.000,0.662
3000,05/06/19 12:00:00 AM,11.830,98.000,0.398,268.000,0.000,0.000,11.430,1.000,0.800
3001,05/06/19 01:00:00 AM,11.830,98.000,0.358,272.000,0.000,0.010,11.430,1.000,0.662
3002,05/06/19 02:00:00 AM,11.670,98.000,0.599,275.000,0.000,0.050,11.270,1.000,1.019
3003,05/06/19 03:00:00 AM,11.610,98.000,0.460,260.000,0.000,0.020,11.210,1.000,0.961
3004,05/06/19 04:00:00 AM,11.780,97.000,0.098,184.000,0.000,0.010,11.180,1.000,0.420
3005,05/06/19 05:00:00 AM,11.720,98.000,0.340,133.000,0.000,0.000,11.320,1.000,0.840
3006,05/06/19 06:00:00 AM,11.780,98.000,0.420,288.000,0.000,0.020,11.380,1.000,0.599
3007,05/06/19 07:00:00 AM,11.780,98.000,0.680,297.000,11.630,0.000,11.380,1.000,1.659
3008,05/06/19 08:00:00 AM,11.440,95.000,1.140,301.000,118.630,0.000,10.440,0.200,2.056
3009,05/06/19 09:00:00 AM,12.000,85.000,1.140,290.000,446.590,0.000,9.000,0.200,1.739
3010,05/06/19 10:00:00 AM,12.610,65.000,1.158,292.000,461.710,0.000,5.610,0.000,1.739
3011,05/06/19 11:00:00 AM,14.110,55.000,1.059,297.000,555.910,0.000,5.110,0.000,1.980
3012,05/06/19 12:00:00 PM,15.780,57.000,1.301,298.000,757.110,0.000,7.180,0.000,2.459
3013,05/06/19 01:00:00 PM,17.220,52.000,1.399,288.000,853.640,0.000,7.620,0.000,2.557
3014,05/06/19 02:00:00 PM,18.500,49.000,1.641,300.000,864.110,0.000,8.300,0.200,2.736
3015,05/06/19 03:00:00 PM,19.440,43.000,1.417,319.000,803.630,0.000,8.040,0.200,2.700
3016,05/06/19 04:00:00 PM,20.170,44.000,1.560,326.000,690.820,0.000,8.970,0.000,2.638
3017,05/06/19 05:00:00 PM,20.720,39.000,1.457,317.000,541.960,0.000,8.520,0.000,2.638
3018,05/06/19 06:00:00 PM,21.000,37.000,1.158,330.000,362.860,0.000,8.400,0.000,2.338
3019,05/06/19 07:00:00 PM,21.170,41.000,0.881,342.000,191.900,0.000,9.370,0.000,1.739
3020,05/06/19 08:00:00 PM,20.170,52.000,0.680,48.000,46.520,0.000,10.570,0.000,1.457
3021,05/06/19 09:00:00 PM,16.110,72.000,0.840,138.000,0.000,0.000,10.510,0.000,1.158
3022,05/06/19 10:00:00 PM,13.560,77.000,0.800,129.000,0.000,0.000,8.960,0.000,1.059
3023,05/06/19 11:00:00 PM,12.330,81.000,0.778,96.000,0.000,0.000,8.530,0.800,1.198
3024,05/07/19 12:00:00 AM,12.060,84.000,0.720,97.000,0.000,0.000,8.860,0.800,1.100
3025,05/07/19 01:00:00 AM,11.560,86.000,0.697,103.000,0.000,0.000,8.760,0.800,1.100
3026,05/07/19 02:00:00 AM,11.610,84.000,0.760,115.000,0.000,0.000,8.410,0.800,1.140
3027,05/07/19 03:00:00 AM,11.830,87.000,0.800,77.000,0.000,0.000,9.230,0.800,1.238
3028,05/07/19 04:00:00 AM,11.720,85.000,0.840,73.000,0.000,0.000,8.720,1.000,1.158
3029,05/07/19 05:00:00 AM,11.670,88.000,0.760,76.000,0.000,0.000,9.270,0.800,1.140
3030,05/07/19 06:00:00 AM,11.560,87.000,0.818,63.000,0.000,0.000,8.960,0.800,1.198
3031,05/07/19 07:00:00 AM,11.670,85.000,0.881,79.000,38.380,0.000,8.670,0.500,1.279
3032,05/07/19 08:00:00 AM,12.390,84.000,0.720,72.000,63.970,0.000,9.190,0.800,1.377
3033,05/07/19 09:00:00 AM,13.390,77.000,1.198,282.000,116.300,0.000,8.790,0.800,2.959
3034,05/07/19 10:00:00 AM,13.060,86.000,1.520,301.000,161.660,0.000,10.260,0.800,3.098
3035,05/07/19 11:00:00 AM,12.170,85.000,1.399,295.000,111.650,0.000,9.170,1.000,2.517
3036,05/07/19 12:00:00 PM,12.440,82.000,1.238,291.000,270.980,0.000,8.840,0.800,2.199
3037,05/07/19 01:00:00 PM,13.000,80.000,1.377,302.000,304.710,0.000,9.000,1.000,2.338
3038,05/07/19 02:00:00 PM,12.390,90.000,1.498,306.000,105.830,0.010,10.390,1.000,2.597
3039,05/07/19 03:00:00 PM,11.060,95.000,1.037,313.000,69.780,0.050,10.060,1.000,1.659
3040,05/07/19 04:00:00 PM,10.330,97.000,1.399,301.000,88.390,0.060,9.730,1.000,2.280
3041,05/07/19 05:00:00 PM,10.280,96.000,1.220,302.000,104.670,0.020,9.480,1.000,2.097
3042,05/07/19 06:00:00 PM,10.280,96.000,0.939,291.000,54.660,0.020,9.480,1.000,1.600
3043,05/07/19 07:00:00 PM,10.280,95.000,0.899,302.000,38.380,0.000,9.280,0.800,1.560
3044,05/07/19 08:00:00 PM,10.110,95.000,0.697,293.000,19.770,0.000,9.110,0.800,1.198
3045,05/07/19 09:00:00 PM,9.500,93.000,0.639,328.000,1.160,0.000,8.100,0.200,1.140
3046,05/07/19 10:00:00 PM,8.440,95.000,0.358,20.000,0.000,0.000,7.440,0.200,0.738
3047,05/07/19 11:00:00 PM,6.940,96.000,0.420,105.000,0.000,0.000,6.140,0.800,0.621
3048,05/08/19 12:00:00 AM,7.000,97.000,0.501,133.000,0.000,0.000,6.400,1.000,0.778
3049,05/08/19 01:00:00 AM,7.280,97.000,0.380,189.000,0.000,0.000,6.680,1.000,0.697
3050,05/08/19 02:00:00 AM,7.330,97.000,0.398,282.000,0.000,0.000,6.730,0.500,0.697
3051,05/08/19 03:00:00 AM,6.670,98.000,0.241,120.000,0.000,0.000,6.270,1.000,0.519
3052,05/08/19 04:00:00 AM,6.390,98.000,0.219,94.000,0.000,0.000,5.990,0.500,0.519
3053,05/08/19 05:00:00 AM,6.440,98.000,0.840,296.000,0.000,0.000,6.040,1.000,2.159
3054,05/08/19 06:00:00 AM,6.110,98.000,0.979,301.000,0.000,0.000,5.710,1.000,1.819
3055,05/08/19 07:00:00 AM,5.440,97.000,1.077,296.000,15.120,0.000,4.840,1.000,1.739
3056,05/08/19 08:00:00 AM,5.220,98.000,1.180,302.000,34.890,0.000,4.820,1.000,1.837
3057,05/08/19 09:00:00 AM,5.560,97.000,1.279,300.000,82.570,0.000,4.960,1.000,2.159
3058,05/08/19 10:00:00 AM,5.940,95.000,1.498,301.000,198.870,0.000,4.940,1.000,2.280
3059,05/08/19 11:00:00 AM,7.890,85.000,1.399,293.000,460.550,0.000,4.890,0.800,2.459
3060,05/08/19 12:00:00 PM,10.060,73.000,1.538,281.000,751.300,0.000,4.660,0.500,2.459
3061,05/08/19 01:00:00 PM,11.610,62.000,1.900,292.000,865.270,0.000,4.010,0.200,3.058
3062,05/08/19 02:00:00 PM,12.440,56.000,2.079,291.000,873.410,0.000,3.640,0.000,3.456
3063,05/08/19 03:00:00 PM,13.280,51.000,2.137,296.000,818.750,0.000,3.480,0.000,3.415
3064,05/08/19 04:00:00 PM,13.670,47.000,2.021,288.000,710.590,0.000,3.070,0.000,2.959
3065,05/08/19 05:00:00 PM,13.890,46.000,1.998,296.000,555.910,0.000,3.090,0.000,2.959
3066,05/08/19 06:00:00 PM,13.500,47.000,1.940,298.000,384.950,0.000,2.900,0.000,3.138
