Plot Title: 20094090,,,,,,,,,,
#,"Date Time, GMT-05:00","Solar Radiation, W/m² (LGR S/N: 20094090, SEN S/N: 20073988)","Temp, °C (LGR S/N: 20094090, SEN S/N: 20496044)","RH, % (LGR S/N: 20094090, SEN S/N: 20496044)","Wind Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Gust Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Wind Direction, ø (LGR S/N: 20094090, SEN S/N: 20496535)","Water Content, m³/m³ (LGR S/N: 20094090, SEN S/N: 20499689)","MRT, °C (LGR S/N: 20094090, SEN S/N: 20693833)","DewPt, °C (LGR S/N: 20094090, SEN S/N: 20496044)"
8391,12/7/2019 19:30,0.6,-4.257222222,75.6,0.3308096,1.0013696,56.3,0.066,-6.387777778,-7.888888889
8392,12/7/2019 19:40,0.6,-4.865,76.5,0.3308096,1.0013696,43.6,0.066,-6.293888889,-8.388888889
8393,12/7/2019 19:50,0.6,-4.712222222,78.3,0.67056,1.34112,47.9,0.066,-6.547222222,-7.888888889
8394,12/7/2019 20:00,0.6,-4.987222222,78.9,1.0013696,1.34112,49.3,0.066,-6.42,-8.111111111
8395,12/7/2019 20:10,0.6,-5.417777778,80.7,1.0013696,1.34112,46.5,0.066,-6.706111111,-8.222222222
8396,12/7/2019 20:20,0.6,-5.667222222,82.1,1.0013696,1.9982688,47.9,0.066,-6.897777778,-8.222222222
8397,12/7/2019 20:30,0.6,-5.853888889,81.7,1.0013696,1.9982688,59.1,0.066,-7.026111111,-8.5
8398,12/7/2019 20:40,0.6,-6.136111111,82.3,1.0013696,1.6719296,49.3,0.0664,-7.251111111,-8.722222222
8399,12/7/2019 20:50,0.6,-6.482777778,83.5,0.67056,1.0013696,40.8,0.0664,-7.64,-8.777777778
8400,12/7/2019 21:00,0.6,-6.706111111,84.4,1.0013696,1.6719296,35.2,0.0664,-7.967777778,-8.888888889
8401,12/7/2019 21:10,0.6,-6.897777778,84.8,1.34112,1.9982688,42.2,0.0664,-7.967777778,-9
8402,12/7/2019 21:20,0.6,-7.09,85.4,1.0013696,1.34112,36.6,0.0664,-8.197777778,-9.111111111
8403,12/7/2019 21:30,0.6,-7.283888889,85.8,1.34112,2.3380192,45.1,0.0664,-8.331111111,-9.277777778
8404,12/7/2019 21:40,0.6,-7.316111111,85.8,1.0013696,1.9982688,57.7,0.0664,-8.331111111,-9.277777778
8405,12/7/2019 21:50,0.6,-7.607777778,86.1,0.67056,1.34112,36.6,0.0664,-8.73,-9.5
8406,12/7/2019 22:00,0.6,-7.771111111,86.5,1.0013696,1.6719296,46.5,0.0664,-8.831111111,-9.611111111
8407,12/7/2019 22:10,0.6,-7.836111111,86.4,1.0013696,1.9982688,64.8,0.0664,-9.066111111,-9.722222222
8408,12/7/2019 22:20,0.6,-8.066111111,86.5,1.0013696,1.6719296,52.1,0.0664,-9.167777778,-9.888888889
8409,12/7/2019 22:30,0.6,-8.197777778,86.7,1.0013696,1.9982688,43.6,0.0664,-9.337222222,-10
8410,12/7/2019 22:40,0.6,-8.098888889,87.3,0.67056,2.3380192,45.1,0.0664,-9.712777778,-9.777777778
8411,12/7/2019 22:50,0.6,-8.331111111,87.6,0.67056,1.34112,50.7,0.0664,-9.576111111,-10
8412,12/7/2019 23:00,0.6,-8.63,88.1,1.0013696,1.9982688,46.5,0.0664,-9.678888889,-10.27777778
8413,12/7/2019 23:10,0.6,-8.897777778,88.1,1.0013696,1.9982688,59.1,0.0664,-9.816111111,-10.5
8414,12/7/2019 23:20,0.6,-9.032777778,88.4,0.67056,1.34112,29.6,0.0664,-10.12722222,-10.61111111
8415,12/7/2019 23:30,0.6,-8.998888889,88.8,0.67056,1.34112,57.7,0.0664,-10.33611111,-10.5
8416,12/7/2019 23:40,0.6,-9.167777778,88.8,0.67056,1.34112,50.7,0.0664,-10.33611111,-10.72222222
8417,12/7/2019 23:50,0.6,-9.438888889,89.2,1.0013696,1.34112,33.8,0.0664,-10.44111111,-10.88888889
8418,12/8/2019 0:00,0.6,-9.576111111,89.5,1.0013696,1.6719296,40.8,0.0664,-10.61611111,-11
8419,12/8/2019 0:10,0.6,-9.576111111,89.7,1.0013696,1.6719296,40.8,0.0664,-10.65111111,-11
8420,12/8/2019 0:20,0.6,-9.712777778,89.8,0.67056,1.34112,40.8,0.0664,-10.79222222,-11.11111111
8421,12/8/2019 0:30,0.6,-9.816111111,89.8,0.67056,1.34112,36.6,0.0664,-10.96888889,-11.22222222
8422,12/8/2019 0:40,0.6,-9.747222222,89.8,0.3308096,1.0013696,22.5,0.0664,-11.18277778,-11.11111111
8423,12/8/2019 0:50,0.6,-9.576111111,89.7,0.67056,1.34112,45.1,0.0664,-11.04,-11
8424,12/8/2019 1:00,0.6,-9.507777778,89.4,0.67056,1.34112,43.6,0.0671,-10.89777778,-10.88888889
8425,12/8/2019 1:10,0.6,-9.235,89.5,1.0013696,1.34112,46.5,0.0671,-10.79222222,-10.72222222
8426,12/8/2019 1:20,0.6,-9.438888889,88.8,1.0013696,1.6719296,47.9,0.0664,-10.61611111,-11
8427,12/8/2019 1:30,0.6,-9.61,88.6,0.67056,1.34112,42.2,0.0664,-10.75722222,-11.22222222
8428,12/8/2019 1:40,0.6,-9.643888889,89,0.67056,1.6719296,40.8,0.0664,-11.005,-11.11111111
8429,12/8/2019 1:50,0.6,-9.885,88.9,1.0013696,1.6719296,47.9,0.0664,-10.86277778,-11.38888889
8430,12/8/2019 2:00,0.6,-9.953888889,88.8,0.67056,1.34112,47.9,0.0664,-11.04,-11.5
8431,12/8/2019 2:10,0.6,-10.02277778,88.9,0.3308096,1.6719296,121.1,0.0664,-11.25388889,-11.5
8432,12/8/2019 2:20,0.6,-9.816111111,88.9,1.0013696,1.9982688,118.3,0.0664,-10.79222222,-11.27777778
8433,12/8/2019 2:30,0.6,-9.885,88.6,0.67056,1.6719296,100,0.0664,-10.82722222,-11.38888889
8434,12/8/2019 2:40,0.6,-9.782222222,89.4,1.0013696,1.6719296,61.9,0.0664,-10.96888889,-11.22222222
8435,12/8/2019 2:50,0.6,-9.678888889,89.4,1.0013696,1.9982688,95.7,0.0664,-10.54611111,-11.11111111
8436,12/8/2019 3:00,0.6,-8.998888889,88.9,1.34112,2.3380192,112.6,0.0664,-10.09222222,-10.5
8437,12/8/2019 3:10,0.6,-8.73,87.8,1.6719296,3.0085792,116.9,0.0664,-9.678888889,-10.38888889
8438,12/8/2019 3:20,0.6,-8.497222222,87.3,2.6688288,3.6701984,102.8,0.0664,-9.337222222,-10.22222222
8439,12/8/2019 3:30,0.6,-8.165,86.9,1.9982688,3.3393888,108.4,0.0664,-9.032777778,-10
8440,12/8/2019 3:40,0.6,-8.032777778,86.5,1.34112,2.3380192,108.4,0.0664,-8.998888889,-9.888888889
8441,12/8/2019 3:50,0.6,-8,86.2,1.0013696,1.6719296,125.3,0.0664,-9.032777778,-9.888888889
8442,12/8/2019 4:00,0.6,-8.066111111,85.8,1.0013696,1.6719296,132.3,0.0664,-9.066111111,-10
8443,12/8/2019 4:10,0.6,-8.132222222,85.7,1.34112,1.9982688,128.1,0.0664,-8.998888889,-10.11111111
8444,12/8/2019 4:20,0.6,-8.066111111,85.9,1.34112,2.3380192,121.1,0.0664,-9.066111111,-10
8445,12/8/2019 4:30,0.6,-7.803888889,86.4,1.0013696,1.9982688,61.9,0.0664,-9.302777778,-9.722222222
8446,12/8/2019 4:40,0.6,-7.771111111,85.6,0.67056,2.3380192,132.3,0.066,-8.897777778,-9.777777778
8447,12/8/2019 4:50,0.6,-8.897777778,85.3,0.3308096,1.0013696,221,0.066,-9.643888889,-10.88888889
8448,12/8/2019 5:00,0.6,-8.932222222,86.9,0.3308096,1.0013696,274.5,0.066,-10.05777778,-10.72222222
8449,12/8/2019 5:10,0.6,-9.032777778,87.6,0.3308096,1.0013696,283,0.066,-10.26611111,-10.72222222
8450,12/8/2019 5:20,0.6,-8.863888889,88.6,0.3308096,1.0013696,33.8,0.066,-10.40611111,-10.38888889
8451,12/8/2019 5:30,0.6,-8.132222222,88.7,0.67056,1.9982688,43.6,0.066,-10.12722222,-9.722222222
8452,12/8/2019 5:40,0.6,-6.802222222,86.1,1.34112,4.0099488,130.9,0.066,-8.53,-8.722222222
8453,12/8/2019 5:50,0.6,-7.155,83.3,1.0013696,3.6701984,145,0.066,-7.967777778,-9.5
8454,12/8/2019 6:00,0.6,-6.42,83,1.6719296,3.6701984,115.4,0.066,-7.737777778,-8.777777778
8455,12/8/2019 6:10,0.6,-6.61,81.3,1.6719296,3.6701984,125.3,0.066,-7.381111111,-9.277777778
8456,12/8/2019 6:20,0.6,-6.452222222,81.5,1.34112,3.0085792,135.2,0.066,-7.607777778,-9.111111111
8457,12/8/2019 6:30,0.6,-6.167777778,80.3,1.6719296,3.6701984,116.9,0.0653,-7.283888889,-9
8458,12/8/2019 6:40,0.6,-5.978888889,79,2.3380192,5.0113184,112.6,0.0653,-6.93,-9
8459,12/8/2019 6:50,0.6,-6.01,78.1,3.0085792,6.347968,121.1,0.0653,-6.706111111,-9.222222222
8460,12/8/2019 7:00,0.6,-5.885,77.9,3.0085792,5.0113184,107,0.0653,-6.706111111,-9.111111111
8461,12/8/2019 7:10,1.9,-5.791111111,77.1,3.0085792,6.0082176,104.2,0.0653,-6.515,-9.222222222
8462,12/8/2019 7:20,5.6,-5.728888889,76.6,2.6688288,5.0113184,111.2,0.0653,-6.452222222,-9.222222222
8463,12/8/2019 7:30,9.4,-5.511111111,76,2.6688288,5.0113184,116.9,0.0653,-6.293888889,-9.111111111
8464,12/8/2019 7:40,15.6,-5.48,75.2,2.6688288,5.342128,116.9,0.066,-6.042222222,-9.222222222
8465,12/8/2019 7:50,23.1,-5.326111111,74.7,2.6688288,5.0113184,114,0.0653,-5.853888889,-9.111111111
8466,12/8/2019 8:00,30.6,-5.078888889,73.9,2.6688288,5.0113184,112.6,0.0653,-5.573888889,-9
8467,12/8/2019 8:10,46.9,-4.56,72.8,3.0085792,5.6818784,108.4,0.0653,-5.11,-8.722222222
8468,12/8/2019 8:20,73.1,-4.317777778,71.5,3.6701984,6.6787776,104.2,0.0702,-4.468888889,-8.722222222
8469,12/8/2019 8:30,90.6,-4.106111111,70.5,3.6701984,6.347968,107,0.0702,-3.687222222,-8.722222222
8470,12/8/2019 8:40,89.4,-4.046111111,69.7,3.0085792,6.347968,109.8,0.0702,-3.478888889,-8.777777778
8471,12/8/2019 8:50,103.1,-3.777222222,69,3.6701984,7.0095872,107,0.0702,-3.39,-8.611111111
8472,12/8/2019 9:00,136.9,-3.597777778,68.2,3.6701984,6.0082176,104.2,0.0702,-2.771111111,-8.611111111
8473,12/8/2019 9:10,164.4,-3.418888889,67.7,3.0085792,6.6787776,109.8,0.0702,-2.102222222,-8.5
8474,12/8/2019 9:20,190.6,-3.212222222,67.1,3.0085792,6.347968,100,0.0702,-0.872777778,-8.388888889
8475,12/8/2019 9:30,198.1,-2.917777778,66.4,3.6701984,6.6787776,101.4,0.0702,-0.451111111,-8.277777778
8476,12/8/2019 9:40,180.6,-2.83,65.9,3.3393888,6.0082176,105.6,0.0702,-0.282777778,-8.277777778
8477,12/8/2019 9:50,198.1,-2.625,65.5,3.3393888,6.6787776,102.8,0.0702,-0.171111111,-8.222222222
8478,12/8/2019 10:00,236.9,-2.566111111,65.2,3.6701984,8.6815168,111.2,0.0702,-0.227222222,-8.222222222
8479,12/8/2019 10:10,186.9,-2.566111111,64.8,3.3393888,7.3493376,100,0.0702,0.495,-8.277777778
8480,12/8/2019 10:20,239.4,-2.131111111,64.7,3.0085792,6.347968,102.8,0.0708,0.467222222,-7.888888889
8481,12/8/2019 10:30,304.4,-1.727222222,63.9,3.3393888,6.6787776,105.6,0.0708,1.207777778,-7.722222222
8482,12/8/2019 10:40,261.9,-1.441111111,62.9,3.3393888,8.0198976,104.2,0.0708,2.101111111,-7.611111111
8483,12/8/2019 10:50,280.6,-1.157222222,62.4,3.3393888,6.347968,100,0.0708,1.993888889,-7.388888889
8484,12/8/2019 11:00,333.1,-0.647777778,61.5,3.6701984,7.0095872,100,0.0715,2.77,-7.111111111
8485,12/8/2019 11:10,248.1,-0.06,60.3,3.3393888,8.0198976,104.2,0.0708,3.748888889,-6.777777778
8486,12/8/2019 11:20,360.6,0.078888889,59.3,3.6701984,7.6801472,116.9,0.0708,2.982777778,-6.888888889
8487,12/8/2019 11:30,376.9,0.495,58.1,4.0099488,8.6815168,119.7,0.0708,3.906111111,-6.777777778
8488,12/8/2019 11:40,248.1,0.605,57.5,4.0099488,6.6787776,119.7,0.0715,4.402222222,-6.777777778
8489,12/8/2019 11:50,310.6,1.098888889,57.2,3.6701984,7.3493376,116.9,0.0715,3.88,-6.388888889
8490,12/8/2019 12:00,350.6,1.152777778,56.3,3.6701984,6.6787776,119.7,0.0722,4.506111111,-6.611111111
8491,12/8/2019 12:10,334.4,1.561111111,55.5,3.6701984,7.6801472,119.7,0.0722,5.257222222,-6.388888889
8492,12/8/2019 12:20,330.6,1.993888889,54.9,3.0085792,7.3493376,122.5,0.0725,5.513888889,-6.111111111
8493,12/8/2019 12:30,346.9,2.288888889,53.9,3.0085792,7.3493376,126.7,0.0732,6.077222222,-6.111111111
8494,12/8/2019 12:40,311.9,2.396111111,53.1,3.6701984,7.3493376,118.3,0.0738,6,-6.222222222
8495,12/8/2019 12:50,275.6,2.637222222,52.4,4.0099488,9.0212672,119.7,0.0738,5.487777778,-6.111111111
8496,12/8/2019 13:00,276.9,2.717222222,51.8,4.3407584,8.0198976,126.7,0.0745,5.462222222,-6.222222222
8497,12/8/2019 13:10,271.9,2.93,51.3,4.3407584,10.0181664,128.1,0.0752,5.796111111,-6.111111111
8498,12/8/2019 13:20,280.6,2.982777778,51.1,4.3407584,9.3520768,123.9,0.0752,5.333888889,-6.111111111
8499,12/8/2019 13:30,324.4,3.221111111,50.6,4.3407584,9.678416,126.7,0.0758,6.102222222,-6
8500,12/8/2019 13:40,286.9,3.247777778,50.3,4.0099488,7.3493376,125.3,0.0762,6.281111111,-6.111111111
8501,12/8/2019 13:50,238.1,3.116111111,50.3,4.3407584,8.3507072,130.9,0.0762,5.923888889,-6.222222222
8502,12/8/2019 14:00,234.4,3.195,50.6,3.6701984,8.6815168,123.9,0.0768,5.642222222,-6.111111111
8503,12/8/2019 14:10,159.4,3.062777778,50.4,4.3407584,8.3507072,125.3,0.0768,5.05,-6.222222222
8504,12/8/2019 14:20,183.1,3.142222222,51,4.0099488,7.6801472,116.9,0.0768,4.402222222,-6
8505,12/8/2019 14:30,176.9,2.982777778,51.1,3.3393888,8.0198976,132.3,0.0775,4.662222222,-6.111111111
8506,12/8/2019 14:40,141.9,2.982777778,51.3,4.0099488,6.6787776,118.3,0.0781,4.246111111,-6.111111111
8507,12/8/2019 14:50,118.1,2.797222222,52.1,3.6701984,7.6801472,121.1,0.0781,3.827222222,-6.111111111
8508,12/8/2019 15:00,95.6,2.717222222,52.6,3.6701984,7.6801472,128.1,0.0781,3.353888889,-6
8509,12/8/2019 15:10,74.4,2.583888889,53.5,3.0085792,6.0082176,123.9,0.0781,3.088888889,-5.888888889
8510,12/8/2019 15:20,65.6,2.422777778,53.8,3.6701984,8.0198976,116.9,0.0781,2.743888889,-6
8511,12/8/2019 15:30,51.9,2.288888889,54.2,4.3407584,7.0095872,121.1,0.0781,2.45,-6
8512,12/8/2019 15:40,39.4,2.182222222,54.7,3.6701984,7.3493376,115.4,0.0787,2.236111111,-6
8513,12/8/2019 15:50,26.9,2.208888889,54.9,3.6701984,7.0095872,123.9,0.0781,2.101111111,-5.888888889
8514,12/8/2019 16:00,16.9,2.208888889,55.3,3.3393888,6.347968,119.7,0.0781,1.993888889,-5.777777778
8515,12/8/2019 16:10,10.6,2.208888889,55.6,3.0085792,7.3493376,121.1,0.0787,1.886111111,-5.722222222
8516,12/8/2019 16:20,5.6,2.236111111,55.7,3.3393888,7.0095872,121.1,0.0781,1.858888889,-5.722222222
8517,12/8/2019 16:30,1.9,2.101111111,55.9,3.0085792,6.6787776,126.7,0.0781,1.805,-5.777777778
8518,12/8/2019 16:40,0.6,2.182222222,56.3,2.6688288,7.3493376,122.5,0.0781,1.67,-5.611111111
8519,12/8/2019 16:50,0.6,2.182222222,56.4,3.0085792,6.0082176,121.1,0.0781,1.777777778,-5.611111111
8520,12/8/2019 17:00,0.6,2.182222222,56.5,3.3393888,7.6801472,119.7,0.0781,1.832222222,-5.611111111
8521,12/8/2019 17:10,0.6,2.182222222,56.5,4.0099488,7.3493376,118.3,0.0781,1.858888889,-5.611111111
8522,12/8/2019 17:20,0.6,2.182222222,56.5,3.6701984,7.3493376,121.1,0.0781,1.858888889,-5.611111111
8523,12/8/2019 17:30,0.6,2.155,56.8,2.6688288,5.6818784,116.9,0.0781,1.805,-5.5
8524,12/8/2019 17:40,0.6,2.208888889,56.7,3.3393888,7.6801472,118.3,0.0775,1.832222222,-5.5
8525,12/8/2019 17:50,0.6,2.262222222,56.3,3.6701984,8.0198976,116.9,0.0775,1.94,-5.5
8526,12/8/2019 18:00,0.6,2.316111111,56.2,3.6701984,7.0095872,125.3,0.0775,2.021111111,-5.5
8527,12/8/2019 18:10,0.6,2.37,56.4,3.0085792,6.347968,123.9,0.0775,2.021111111,-5.388888889
8528,12/8/2019 18:20,0.6,2.396111111,56.3,3.0085792,6.347968,121.1,0.0775,2.101111111,-5.388888889
8529,12/8/2019 18:30,0.6,2.422777778,56.4,3.0085792,6.0082176,121.1,0.0775,2.127777778,-5.388888889
8530,12/8/2019 18:40,0.6,2.502777778,56.3,3.3393888,6.0082176,121.1,0.0775,2.182222222,-5.277777778
8531,12/8/2019 18:50,0.6,2.502777778,56.2,3.0085792,5.342128,121.1,0.0775,2.236111111,-5.277777778
8532,12/8/2019 19:00,0.6,2.583888889,56.6,3.3393888,8.0198976,123.9,0.0775,2.262222222,-5.222222222
8533,12/8/2019 19:10,0.6,2.663888889,56.8,3.3393888,7.0095872,123.9,0.0775,2.342777778,-5
8534,12/8/2019 19:20,0.6,2.69,57.1,3.6701984,6.6787776,123.9,0.0775,2.396111111,-4.888888889
8535,12/8/2019 19:30,0.6,2.743888889,57.6,3.3393888,6.347968,123.9,0.0775,2.422777778,-4.777777778
8536,12/8/2019 19:40,0.6,2.822777778,57.7,4.0099488,7.0095872,123.9,0.0775,2.53,-4.722222222
8537,12/8/2019 19:50,0.6,2.85,58,3.6701984,7.3493376,126.7,0.0775,2.583888889,-4.611111111
8538,12/8/2019 20:00,0.6,2.877222222,58.7,3.3393888,7.3493376,122.5,0.0781,2.557222222,-4.388888889
8539,12/8/2019 20:10,0.6,2.902777778,59,3.3393888,7.0095872,125.3,0.0781,2.583888889,-4.277777778
8540,12/8/2019 20:20,0.6,2.93,59.4,3.3393888,8.6815168,125.3,0.0781,2.637222222,-4.222222222
8541,12/8/2019 20:30,0.6,2.982777778,59.5,3.3393888,6.347968,116.9,0.0781,2.69,-4.111111111
8542,12/8/2019 20:40,0.6,3.062777778,59.5,3.6701984,7.3493376,116.9,0.0781,2.663888889,-4.111111111
8543,12/8/2019 20:50,0.6,3.062777778,59.5,3.3393888,8.0198976,119.7,0.0781,2.743888889,-4.111111111
8544,12/8/2019 21:00,0.6,3.142222222,59.3,4.0099488,8.3507072,121.1,0.0787,2.797222222,-4
8545,12/8/2019 21:10,0.6,3.142222222,59.3,3.6701984,7.3493376,118.3,0.0794,2.822777778,-4
8546,12/8/2019 21:20,0.6,3.088888889,59.7,3.3393888,6.0082176,109.8,0.0787,2.743888889,-4
8547,12/8/2019 21:30,0.6,3.142222222,59.8,3.0085792,7.3493376,112.6,0.0787,2.717222222,-3.888888889
8548,12/8/2019 21:40,0.6,3.116111111,60,3.0085792,6.347968,115.4,0.0794,2.717222222,-3.888888889
8549,12/8/2019 21:50,0.6,3.142222222,59.9,3.6701984,7.0095872,108.4,0.0794,2.77,-3.888888889
8550,12/8/2019 22:00,0.6,3.142222222,60.3,3.0085792,6.347968,105.6,0.0794,2.717222222,-3.777777778
8551,12/8/2019 22:10,0.6,3.195,60.4,3.0085792,5.342128,108.4,0.0794,2.69,-3.722222222
8552,12/8/2019 22:20,0.6,3.167777778,60.5,3.0085792,5.6818784,109.8,0.0797,2.743888889,-3.722222222
8553,12/8/2019 22:30,0.6,3.247777778,60.6,3.3393888,6.6787776,111.2,0.0797,2.822777778,-3.611111111
8554,12/8/2019 22:40,0.6,3.247777778,60.5,3.6701984,6.0082176,116.9,0.0797,2.93,-3.722222222
8555,12/8/2019 22:50,0.6,3.247777778,60.6,3.3393888,6.347968,116.9,0.0797,2.956111111,-3.611111111
8556,12/8/2019 23:00,0.6,3.273888889,60.9,3.6701984,6.6787776,118.3,0.0803,2.93,-3.5
8557,12/8/2019 23:10,0.6,3.38,60.8,3.6701984,6.6787776,121.1,0.0803,3.036111111,-3.5
8558,12/8/2019 23:20,0.6,3.406111111,61,3.6701984,6.347968,121.1,0.0803,3.062777778,-3.388888889
8559,12/8/2019 23:30,0.6,3.432777778,60.9,3.6701984,6.0082176,118.3,0.081,3.116111111,-3.388888889
8560,12/8/2019 23:40,0.6,3.512222222,60.9,3.6701984,7.3493376,109.8,0.081,3.195,-3.277777778
8561,12/8/2019 23:50,0.6,3.642777778,60.5,3.3393888,6.0082176,114,0.081,3.273888889,-3.277777778
8562,12/9/2019 0:00,0.6,3.748888889,60.2,3.3393888,6.347968,121.1,0.081,3.38,-3.222222222
8563,12/9/2019 0:10,0.6,3.801111111,60.2,3.0085792,6.347968,123.9,0.081,3.458888889,-3.222222222
8564,12/9/2019 0:20,0.6,3.801111111,60.2,3.3393888,5.6818784,122.5,0.0816,3.537777778,-3.222222222
8565,12/9/2019 0:30,0.6,3.853888889,60.4,3.3393888,6.6787776,125.3,0.0816,3.563888889,-3.111111111
8566,12/9/2019 0:40,0.6,3.906111111,60.9,3.0085792,6.0082176,121.1,0.0816,3.563888889,-2.888888889
8567,12/9/2019 0:50,0.6,3.827222222,61.1,3.0085792,5.6818784,125.3,0.0822,3.642777778,-3
8568,12/9/2019 1:00,0.6,3.906111111,61.7,2.3380192,7.0095872,116.9,0.0822,3.591111111,-2.777777778
8569,12/9/2019 1:10,0.6,3.985,61.7,3.3393888,6.347968,114,0.0822,3.67,-2.722222222
8570,12/9/2019 1:20,0.6,4.115,61.8,3.3393888,6.0082176,118.3,0.0822,3.748888889,-2.5
8571,12/9/2019 1:30,0.6,4.115,62.2,3.0085792,5.6818784,118.3,0.0829,3.775,-2.5
8572,12/9/2019 1:40,0.6,4.115,62.3,3.3393888,6.0082176,112.6,0.0829,3.827222222,-2.388888889
8573,12/9/2019 1:50,0.6,4.141111111,62.7,3.3393888,6.0082176,108.4,0.0829,3.827222222,-2.277777778
8574,12/9/2019 2:00,0.6,4.167777778,63.1,2.6688288,5.0113184,111.2,0.0835,3.801111111,-2.222222222
8575,12/9/2019 2:10,0.6,4.22,63.3,3.3393888,6.347968,114,0.0835,3.853888889,-2.111111111
8576,12/9/2019 2:20,0.6,4.193888889,63.8,3.0085792,5.6818784,119.7,0.0841,3.88,-2
8577,12/9/2019 2:30,0.6,4.22,64.1,3.0085792,5.342128,115.4,0.085,3.932222222,-2
8578,12/9/2019 2:40,0.6,4.323888889,64.3,3.0085792,6.347968,122.5,0.0857,3.957777778,-1.777777778
8579,12/9/2019 2:50,0.6,4.376111111,64.3,3.0085792,6.0082176,123.9,0.0863,4.011111111,-1.777777778
8580,12/9/2019 3:00,0.6,4.323888889,64.3,3.0085792,7.3493376,115.4,0.0869,4.062777778,-1.777777778
8581,12/9/2019 3:10,0.6,4.35,64.5,3.6701984,7.6801472,122.5,0.0875,4.088888889,-1.722222222
8582,12/9/2019 3:20,0.6,4.402222222,64.6,3.6701984,5.6818784,114,0.0887,4.115,-1.722222222
8583,12/9/2019 3:30,0.6,4.35,64.6,3.3393888,6.0082176,118.3,0.0896,4.167777778,-1.722222222
8584,12/9/2019 3:40,0.6,4.297777778,65.2,3.0085792,5.0113184,114,0.0908,4.088888889,-1.722222222
8585,12/9/2019 3:50,0.6,4.376111111,65.5,3.3393888,5.6818784,112.6,0.092,4.088888889,-1.5
8586,12/9/2019 4:00,0.6,4.297777778,66,2.6688288,5.0113184,111.2,0.0932,4.037222222,-1.5
8587,12/9/2019 4:10,0.6,4.297777778,66.4,3.0085792,6.0082176,108.4,0.0937,4.037222222,-1.388888889
8588,12/9/2019 4:20,0.6,4.35,66.8,3.3393888,7.0095872,107,0.0943,4.037222222,-1.277777778
8589,12/9/2019 4:30,0.6,4.376111111,66.9,3.3393888,6.0082176,108.4,0.0943,4.088888889,-1.222222222
8590,12/9/2019 4:40,0.6,4.272222222,67.4,3.0085792,5.342128,108.4,0.0937,3.985,-1.222222222
8591,12/9/2019 4:50,0.6,4.323888889,68,3.0085792,5.342128,102.8,0.0937,3.957777778,-1.111111111
8592,12/9/2019 5:00,0.6,4.246111111,68.4,3.3393888,5.342128,101.4,0.0937,4.037222222,-1
8593,12/9/2019 5:10,0.6,4.167777778,69.5,2.6688288,5.6818784,116.9,0.0926,3.932222222,-0.888888889
8594,12/9/2019 5:20,0.6,4.141111111,70.1,2.6688288,4.6805088,107,0.0926,3.853888889,-0.777777778
8595,12/9/2019 5:30,0.6,4.167777778,70.3,3.0085792,5.0113184,97.1,0.0943,3.853888889,-0.777777778
8596,12/9/2019 5:40,0.6,4.193888889,70.6,2.6688288,5.0113184,108.4,0.0963,3.906111111,-0.722222222
8597,12/9/2019 5:50,0.6,4.22,70.8,2.3380192,4.3407584,107,0.0986,3.906111111,-0.611111111
8598,12/9/2019 6:00,0.6,4.272222222,71.2,2.3380192,4.6805088,118.3,0.1009,3.932222222,-0.5
8599,12/9/2019 6:10,0.6,4.376111111,71.6,2.3380192,4.6805088,108.4,0.1025,3.985,-0.277777778
8600,12/9/2019 6:20,0.6,4.402222222,71.9,3.0085792,6.0082176,115.4,0.1036,4.115,-0.222222222
8601,12/9/2019 6:30,0.6,4.402222222,72.4,2.3380192,5.6818784,119.7,0.1058,4.062777778,-0.111111111
8602,12/9/2019 6:40,0.6,4.687777778,72.3,3.3393888,7.3493376,108.4,0.108,4.167777778,0.111111111
8603,12/9/2019 6:50,0.6,4.532222222,72.1,3.3393888,6.0082176,123.9,0.1112,4.35,-0.055555556
8604,12/9/2019 7:00,0.6,4.48,73.1,2.3380192,5.6818784,128.1,0.1169,4.141111111,0.111111111
8605,12/9/2019 7:10,0.6,4.532222222,73.5,2.6688288,4.6805088,122.5,0.1199,4.193888889,0.222222222
8606,12/9/2019 7:20,0.6,4.427777778,74,2.3380192,5.0113184,126.7,0.1219,4.22,0.222222222
8607,12/9/2019 7:30,1.9,4.402222222,74.8,1.9982688,4.3407584,133.7,0.1246,4.141111111,0.277777778
8608,12/9/2019 7:40,4.4,4.427777778,75.4,2.6688288,5.0113184,128.1,0.1261,4.167777778,0.5
8609,12/9/2019 7:50,8.1,4.272222222,76.8,2.3380192,4.0099488,125.3,0.1281,3.906111111,0.611111111
8610,12/9/2019 8:00,13.1,4.011111111,79.6,2.3380192,4.3407584,122.5,0.129,3.38,0.777777778
8611,12/9/2019 8:10,18.1,3.906111111,82.4,3.0085792,5.6818784,116.9,0.1326,3.142222222,1.222222222
8612,12/9/2019 8:20,38.1,3.957777778,83.5,2.3380192,5.0113184,121.1,0.1396,3.167777778,1.388888889
8613,12/9/2019 8:30,24.4,3.985,84.2,2.3380192,4.3407584,109.8,0.145,3.301111111,1.611111111
8614,12/9/2019 8:40,46.9,4.115,84.6,1.9982688,3.6701984,98.5,0.1499,3.353888889,1.777777778
8615,12/9/2019 8:50,56.9,4.246111111,84.4,2.3380192,4.3407584,100,0.1527,3.563888889,1.888888889
