Plot Title: DL5,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
9751,2/11/2020 5:00,33.7,95.7,2.19,332,0.11
9752,2/11/2020 6:00,34.03,95.1,1.51,299.6,0.11
9753,2/11/2020 7:00,33.86,96.2,2.14,260.1,0
9754,2/11/2020 8:00,33.85,97.4,1.49,301.8,8.42
9755,2/11/2020 9:00,33.79,98.6,3.2,291.5,29.4
9756,2/11/2020 10:00,33.63,99.1,4.81,322.1,55.99
9757,2/11/2020 11:00,32.96,99.2,5.84,314.2,67.88
9758,2/11/2020 12:00,32.19,99.4,6.22,293.3,84.26
9759,2/11/2020 13:00,32.07,99.2,4.77,293.4,90.21
9760,2/11/2020 14:00,33.2,95.8,4.2,334.5,135.87
9761,2/11/2020 15:00,33.74,92.9,5.22,313.8,90.55
9762,2/11/2020 16:00,33.18,92.7,5.76,324.6,47.69
9763,2/11/2020 17:00,33.39,91.6,3.64,312.4,26.59
9764,2/11/2020 18:00,33.7,91,1.86,284.9,3.81
9765,2/11/2020 19:00,32.94,94.3,1.95,163.1,0
9766,2/11/2020 20:00,32.07,85.7,3.08,278.9,0
9767,2/11/2020 21:00,32.29,82.9,5.67,267.4,0
9768,2/11/2020 22:00,32.95,72.6,6.82,281.8,0
9769,2/11/2020 23:00,32.63,70.73,10.65,287.5,0
9770,2/12/2020 0:00,32.44,72.33,6.71,283.5,0
9771,2/12/2020 1:00,32.21,75.04,9.43,283.6,0
9772,2/12/2020 2:00,31.41,75.77,6.96,302.8,0
9773,2/12/2020 3:00,31.14,75.8,4.28,304,0
9774,2/12/2020 4:00,30.97,73.69,9.8,311.6,0
9775,2/12/2020 5:00,29.6,69.97,14.87,307.3,0
9776,2/12/2020 6:00,28.41,66.69,11.3,299,0
9777,2/12/2020 7:00,27.28,67.17,7.19,303.8,0
9778,2/12/2020 8:00,26.48,68.67,4.6,329.5,18.18
9779,2/12/2020 9:00,27,65.63,3.02,54.68,112.54
9780,2/12/2020 10:00,29.31,62.35,3.26,99.9,229.56
9781,2/12/2020 11:00,31.46,59.78,4.62,163.4,356.01
9782,2/12/2020 12:00,33.55,56.39,6.63,176.2,410.54
9783,2/12/2020 13:00,35.05,55.09,9.09,180.5,363.98
9784,2/12/2020 14:00,36.08,56.7,8.36,171.8,301.03
9785,2/12/2020 15:00,36.36,54.74,6.09,169.6,194.33
9786,2/12/2020 16:00,36.77,56.47,6.91,165.4,133.85
9787,2/12/2020 17:00,36.7,60.03,7.48,160.8,65.3
9788,2/12/2020 18:00,36,60.47,7.61,153.5,5.95
9789,2/12/2020 19:00,35.81,63.14,9.44,159.4,0
9790,2/12/2020 20:00,35.88,61.94,9.2,162.4,0
9791,2/12/2020 21:00,35.81,64.59,9.24,164.4,0
9792,2/12/2020 22:00,35.8,80.7,8.26,177.1,0
9793,2/12/2020 23:00,33.56,95.2,5.37,171.3,0
9794,2/13/2020 0:00,32.41,96.9,6.8,148.2,0
9795,2/13/2020 1:00,32.39,97.1,4.7,135.8,0
9796,2/13/2020 2:00,32.6,97.1,3.28,98.1,0
9797,2/13/2020 3:00,32.48,97.5,3.52,73.61,0
9798,2/13/2020 4:00,32.67,97.3,2.84,98.4,0
9799,2/13/2020 5:00,32.5,97.4,3.59,96.7,0
9800,2/13/2020 6:00,32.81,97.1,2.13,24.29,0
9801,2/13/2020 7:00,32.59,97.2,2.17,52.18,0
9802,2/13/2020 8:00,32.76,97,1.69,279.5,5.05
9803,2/13/2020 9:00,32.44,98,3.88,292.9,17.05
9804,2/13/2020 10:00,31.79,98.8,5.71,307.6,27.6
9805,2/13/2020 11:00,31.73,98.9,5.61,306.2,51.61
9806,2/13/2020 12:00,31.68,98,5.02,302.8,48.58
9807,2/13/2020 13:00,31.86,94.4,4.91,318.6,60.7
9808,2/13/2020 14:00,32.22,93.8,5.19,307.8,78.43
9809,2/13/2020 15:00,32.47,93.6,5.92,307.5,99.63
9810,2/13/2020 16:00,31.9,95.8,7.38,301.9,51.16
9811,2/13/2020 17:00,31.6,94.4,7.24,304.6,22.66
9812,2/13/2020 18:00,31.53,94,5.72,303.6,2.47
9813,2/13/2020 19:00,31.43,94.1,5.57,304.8,0
9814,2/13/2020 20:00,31.7,92.7,3.7,284.8,0
9815,2/13/2020 21:00,31.75,87.9,5.73,272.6,0
9816,2/13/2020 22:00,29.68,95.4,9.88,311.2,0
9817,2/13/2020 23:00,27.57,93.4,10.15,313.5,0
9818,2/14/2020 0:00,23.98,93.1,13.87,314,0
9819,2/14/2020 1:00,21.06,93.5,11.42,317.1,0
9820,2/14/2020 2:00,18.63,89.7,12.28,305.4,0
9821,2/14/2020 3:00,16.68,82.4,12.45,292.9,0
9822,2/14/2020 4:00,14.7,85.2,13.14,285.7,0
9823,2/14/2020 5:00,13.06,76.55,12.13,288.9,0
9824,2/14/2020 6:00,11.8,76.55,12.32,292.2,0
9825,2/14/2020 7:00,9.99,78.91,11.41,295.3,0
9826,2/14/2020 8:00,8.08,84.3,10.84,300.1,19.86
9827,2/14/2020 9:00,7.38,91.1,9.73,302,65.86
9828,2/14/2020 10:00,6.93,92,9.43,295.1,149.79
9829,2/14/2020 11:00,7.61,91.9,7.57,333,230.8
9830,2/14/2020 12:00,8.06,91.4,8.71,330.3,319.88
9831,2/14/2020 13:00,8.89,90.7,8.66,331.4,414.35
9832,2/14/2020 14:00,8.67,90.3,9.74,328.9,321.12
9833,2/14/2020 15:00,8.62,89.3,9.63,327.6,260.53
9834,2/14/2020 16:00,8.78,88.4,7.76,337.6,142.16
9835,2/14/2020 17:00,8.55,87.5,7.06,344.7,85.16
9836,2/14/2020 18:00,7.9,87.1,5.59,0.96,19.75
9837,2/14/2020 19:00,6.6,88,3.57,14.56,0
9838,2/14/2020 20:00,3.02,88.8,2.2,113.1,0
9839,2/14/2020 21:00,-1.66,89.5,3.58,123,0
9840,2/14/2020 22:00,-3.08,88.2,4.54,110.3,0
9841,2/14/2020 23:00,-3.86,87.9,3.96,97.5,0
9842,2/15/2020 0:00,-4.58,87.8,3.65,117.9,0
9843,2/15/2020 1:00,-6.14,87.2,4.96,61.51,0
9844,2/15/2020 2:00,-7.11,86.8,5.04,60.55,0
9845,2/15/2020 3:00,-7.98,86,5.67,57.33,0
9846,2/15/2020 4:00,-8.72,86,5.8,55.51,0
9847,2/15/2020 5:00,-9.56,85.8,6.38,50.92,0
9848,2/15/2020 6:00,-9.8,85.5,5.99,50.02,0
9849,2/15/2020 7:00,-10.39,85.5,5.93,44.85,0
9850,2/15/2020 8:00,-9.13,85.8,5.91,46.11,54.75
9851,2/15/2020 9:00,-0.2,82.1,5.46,123.1,168.75
